Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
646,LOAN00646,29.0,1831703.0,0,Married,Graduate,20,232933.0,Business Loan,706981.0,84,21.08,16162.0,Good,1.0,0.43,84,97,9,2119401.0,686576.0,0.32,1,0,0,0,0,177.0,1,193694.0,1,184,0,0,0,0,,2020-11-18,Active,188680.0,Monthly,171898.0,106281.0,22598.0,0.3332,3,73,3,0.872,0.0,0,0,Current,Current,0,21,3,4,39,2396572.0,18
191,LOAN00191,39.0,978611.0,8,Divorced,Postgraduate,8,491763.0,Auto Loan,1293638.0,72,17.14,28879.0,Good,0.0,0.36,86,86,2,1844288.0,1235336.0,0.67,3,1,0,0,0,244.0,3,72145.0,0,174,0,0,0,0,,2021-06-23,Active,79150.0,Irregular,103568.0,76667.0,75304.0,0.1943,0,5,7,0.8569,0.0,0,0,Current,Current,0,46,7,7,12,1563961.0,4
210,LOAN00210,34.0,2066272.0,2,Single,High School,2,195913.0,Auto Loan,652964.0,84,21.74,15191.0,Average,1.0,0.26,94,76,2,2752119.0,776044.0,0.28,3,1,0,0,0,174.0,5,57320.0,1,183,0,0,0,0,,2021-02-16,Active,57123.0,Monthly,148482.0,109957.0,24966.0,0.2882,2,9,0,0.8347,0.0,0,0,Current,Current,2,36,9,5,50,1531981.0,17
230,LOAN00230,22.0,406206.0,5,Single,Graduate,15,736614.0,Business Loan,1876337.0,12,8.26,163445.0,Average,0.0,0.06,24,89,4,2273074.0,1280302.0,0.56,0,1,0,0,0,256.0,1,412275.0,0,197,0,0,0,0,,2020-12-26,Active,415617.0,Bi-Monthly,74609.0,46619.0,46889.0,0.2642,4,12,8,0.9096,1.0,0,0,Current,Current,1,37,3,4,25,1326942.0,2
85,LOAN00085,49.0,203043.55,26,Married,Graduate,18,181145.0,Business Loan,1416652.0,60,14.48,33316.0,Poor,4.0,0.64,10,39,7,965840.0,289027.0,0.3,7,2,2,2,2,197.0,9,77456.0,6,156,120,2,1,1,2023-03-29,2020-07-15,Default,82524.0,Monthly,161354.0,149318.0,24547.0,0.135,5,47,2,0.2749,10.769999999999982,120,120,90+ DPD,61-90 DPD,0,56,6,11,12,632863.0,37
53,LOAN00053,35.0,1467591.0,18,Divorced,Graduate,5,401175.0,Auto Loan,1287051.0,48,10.21,32772.0,Average,1.0,0.33,37,79,7,1556597.0,929396.0,0.6,0,1,0,0,0,244.0,3,488346.0,0,197,0,0,0,0,,2022-05-14,Active,428146.0,Irregular,180325.0,148653.0,37615.0,0.5779,3,28,2,0.9025,0.0,0,0,Current,Current,1,54,8,0,29,1863649.0,24
546,LOAN00546,40.0,358458.0,18,Divorced,Postgraduate,21,746539.0,Personal Loan,709106.0,48,19.69,21461.0,Good,0.0,0.53,50,96,8,187354.0,146740.0,0.78,0,0,0,0,0,22.0,4,194155.0,1,197,0,0,0,0,,2020-06-03,Active,215887.0,Monthly,29535.0,18413.0,44538.0,0.7562,0,15,2,0.8933,1.0,0,0,Current,Current,0,53,3,1,28,213795.0,43
959,LOAN00959,27.0,2123992.0,18,Single,Graduate,23,604073.0,Auto Loan,1263017.0,36,18.29,45845.0,Good,1.0,0.1,66,73,8,89132.0,65101.0,0.73,3,1,0,0,0,153.0,3,652637.0,0,147,0,0,0,0,,2020-09-22,Active,602338.0,Bi-Monthly,218907.0,158313.0,73133.0,0.131,4,70,3,0.9583,0.0,0,0,Current,Current,2,24,6,6,44,73167.0,18
924,LOAN00924,38.0,1801726.0,9,Single,Postgraduate,16,240425.0,Business Loan,1844572.0,60,11.07,40169.0,Good,1.0,0.5,48,74,3,480953.0,339573.0,0.71,1,0,0,0,0,255.0,0,444363.0,1,166,0,0,0,0,,2020-12-10,Active,479244.0,Monthly,122695.0,112669.0,71080.0,0.1831,4,24,4,0.916,1.0,0,0,Current,Current,0,35,4,1,13,289674.0,14
999,LOAN00999,34.0,1003264.0,27,Single,High School,16,600001.0,Personal Loan,1069020.0,12,19.24,98639.0,Good,0.0,0.42,91,79,9,1019382.0,217007.0,0.21,0,1,0,0,0,116.0,4,268028.0,0,126,0,0,0,0,,2020-07-15,Active,231576.0,Irregular,138934.0,117784.0,6190.0,0.1759,3,5,4,0.9561,0.0,0,0,Current,Current,0,26,3,1,28,821339.0,40
522,LOAN00522,58.0,1659119.0,0,Single,Postgraduate,9,664276.0,Business Loan,1544576.0,24,8.32,70082.0,Good,0.0,0.49,96,55,11,1446878.0,1031552.0,0.71,1,0,0,0,0,205.0,5,311295.0,0,120,0,0,0,0,,2021-08-26,Active,336270.0,Monthly,165100.0,120705.0,83054.0,0.4119,3,38,1,0.9364,0.0,0,0,Current,Current,2,44,9,5,57,1724921.0,6
369,LOAN00369,50.0,2389673.0,10,Single,High School,10,494129.0,Business Loan,1612527.0,36,15.73,56476.0,Good,0.0,0.46,72,88,2,2771124.0,1023907.0,0.37,3,0,0,0,0,96.0,1,51090.0,0,169,0,0,0,0,,2021-08-23,Active,46765.0,Monthly,24939.0,15847.230000000001,37342.0,0.5633,1,47,6,0.8069,1.0,0,0,Current,Current,3,10,7,5,58,2712753.0,50
397,LOAN00397,30.0,1679295.0,5,Married,Graduate,5,77027.0,Personal Loan,1099143.0,24,19.38,55609.0,Average,1.0,0.06,72,61,11,1072724.0,333248.0,0.31,0,1,0,0,0,80.0,5,407068.0,0,128,0,0,0,0,,2021-11-26,Active,416868.0,Irregular,234340.0,117595.0,8353.0,0.4418,4,54,2,0.9191,1.0,0,0,Current,Current,4,39,5,2,36,837698.0,11
62,LOAN00062,56.0,1187066.0,11,Single,Postgraduate,21,490705.0,Auto Loan,769051.0,72,11.29,14752.0,Good,0.0,0.21,95,55,1,780450.0,304078.0,0.39,1,0,0,0,0,30.0,0,153260.0,0,57,0,0,0,0,,2022-04-24,Active,175898.0,Monthly,233376.0,183839.0,43092.0,0.1281,1,26,3,0.9295,0.0,0,0,Current,Current,0,41,7,5,24,814572.0,11
35,LOAN00035,38.0,1405308.0,1,Married,Graduate,15,119447.0,Auto Loan,1193008.0,72,20.13,28665.0,Good,0.0,0.44,74,68,3,1901286.0,1468814.0,0.77,2,0,0,0,0,194.0,2,466061.0,0,167,0,0,0,0,,2020-03-08,Active,422529.0,Monthly,186289.0,120113.0,52787.0,0.5416,2,2,2,0.8138,0.0,0,0,Current,Current,1,7,1,2,28,1199400.0,20
461,LOAN00461,46.0,453974.0,4,Divorced,Graduate,18,141335.0,Business Loan,1473522.0,72,18.48,34008.0,Average,4.0,0.76,45,31,4,991459.0,363382.0,0.37,8,2,0,0,2,254.0,2,83813.0,4,145,30,1,1,0,,2022-04-20,NPA,92206.0,Irregular,152228.0,119882.0,44754.0,0.6862,19,3,3,0.5815,2.0,30,30,31-60 DPD,1-30 DPD,1,47,2,12,21,909091.0,59
10,LOAN00010,33.0,1427385.0,9,Single,Postgraduate,13,619608.0,Business Loan,1625601.0,12,21.34,151631.0,Average,1.0,0.2,98,83,7,98164.0,34762.0,0.35,3,0,0,0,0,17.0,1,455784.0,0,155,0,0,0,0,,2021-11-06,Active,536899.0,Monthly,69397.0,64382.0,23545.0,0.6615,4,72,9,0.8336,0.0,0,0,Current,Current,3,13,5,4,37,98049.0,20
638,LOAN00638,46.0,396435.0,8,Divorced,Graduate,1,168538.0,Personal Loan,1009554.0,48,13.22,27194.0,Poor,4.0,0.57,70,44,0,155175.0,68139.0,0.44,4,2,0,0,2,55.0,3,51674.0,4,91,60,0,1,0,,2021-08-24,NPA,56558.0,Monthly,151964.0,108043.0,14001.0,0.5334,5,11,7,0.4621,1.0,60,60,61-90 DPD,1-30 DPD,2,13,3,5,21,138809.0,3
847,LOAN00847,25.0,1891304.0,3,Single,High School,23,344880.0,Education Loan,572643.0,36,11.29,18826.0,Good,0.0,0.46,73,83,3,296567.0,189302.0,0.64,1,1,0,0,0,282.0,5,50410.0,1,83,0,0,0,0,,2021-11-18,Active,40975.0,Monthly,33456.0,18901.0,52410.0,0.7455,2,30,0,0.9825,0.0,0,0,Current,Current,2,12,8,5,23,326920.0,59
834,LOAN00834,28.0,2278744.0,10,Married,Graduate,3,37134.0,Personal Loan,532548.0,60,18.86,13773.0,Average,0.0,0.47,47,79,12,2816606.0,1380140.0,0.49,0,1,0,0,0,150.0,2,461016.0,1,182,0,0,0,0,,2021-03-27,Active,460504.0,Monthly,72331.0,53503.0,56723.0,0.2045,1,44,4,0.9214,1.0,0,0,Current,Current,4,36,8,4,19,3173216.0,41
981,LOAN00981,40.0,1421416.0,19,Married,High School,0,220514.0,Business Loan,1860516.0,24,21.75,96290.0,Good,1.0,0.53,16,89,8,2323733.0,560936.0,0.24,1,0,0,0,0,215.0,4,294548.0,1,45,0,0,0,0,,2022-05-04,Active,274285.0,Monthly,169659.0,126147.0,87008.0,0.7911,4,77,6,0.9428,0.0,0,0,Current,Current,2,48,2,1,23,2299956.0,13
864,LOAN00864,63.0,2468536.0,24,Single,Postgraduate,2,668194.0,Personal Loan,181720.0,24,11.2,8486.0,Good,1.0,0.42,99,99,6,1456432.0,1099738.0,0.76,0,1,0,0,0,268.0,0,168347.0,0,54,0,0,0,0,,2021-06-13,Active,194319.0,Bi-Monthly,217459.0,134197.0,82241.0,0.6408,3,1,6,0.9555,1.0,0,0,Current,Current,4,1,2,2,31,1117999.0,36
818,LOAN00818,48.0,530121.0,9,Single,High School,10,443491.0,Personal Loan,366820.0,72,18.44,8457.0,Good,0.0,0.33,28,96,11,1700593.0,461161.0,0.27,0,1,0,0,0,178.0,4,356051.0,0,160,0,0,0,0,,2020-03-17,Active,389726.0,Irregular,153142.0,122537.0,17876.0,0.6333,0,11,2,0.8302,1.0,0,0,Current,Current,2,59,5,0,20,1887587.0,38
17,LOAN00017,29.0,1344729.0,7,Married,High School,13,257609.0,Business Loan,374712.0,12,15.84,33969.0,Good,1.0,0.38,32,96,13,720851.0,388663.0,0.54,2,1,0,0,0,92.0,3,152389.0,0,166,0,0,0,0,,2020-12-22,Active,163364.0,Monthly,88592.0,69095.0,64931.0,0.5434,2,3,0,0.8264,1.0,0,0,Current,Current,1,36,4,3,22,405040.0,34
123,LOAN00123,27.0,314472.0,26,Married,Postgraduate,4,153670.0,Home Loan,1458889.0,84,20.15,32528.0,Poor,5.0,0.66,23,34,0,1773532.0,554877.0,0.31,9,1,2,1,2,109.0,2,18726.0,4,174,120,6,1,1,2023-10-01,2021-07-11,Default,16701.0,Monthly,152444.0,110537.0,48931.0,0.7272,28,47,4,0.2668,10.769999999999982,120,120,90+ DPD,61-90 DPD,3,31,7,9,18,1995562.0,12
656,LOAN00656,64.0,766355.0,4,Single,High School,18,169989.0,Personal Loan,1807268.0,84,18.3,38303.0,Good,1.0,0.38,94,59,9,690026.0,407392.0,0.59,2,1,0,0,0,142.0,4,555157.0,1,145,0,0,0,0,,2021-03-03,Active,446001.0,Monthly,171684.0,93676.0,29248.0,0.1434,2,8,3,0.9949,1.0,0,0,Current,Current,0,59,7,2,15,393027.0,29
358,LOAN00358,57.0,1600328.0,4,Single,Graduate,8,37157.0,Auto Loan,372706.0,72,11.35,7161.0,Good,0.0,0.1,24,75,9,1360316.0,330450.0,0.24,2,1,0,0,0,45.0,1,396780.0,1,51,0,0,0,0,,2020-03-09,Active,324535.0,Bi-Monthly,190074.0,164847.0,64964.0,0.6323,0,62,9,0.9448,0.0,0,0,Current,Current,3,31,9,5,32,783632.0,51
51,LOAN00051,58.0,1157756.0,16,Divorced,High School,24,782851.83,Personal Loan,922930.0,72,14.09,19062.0,Average,1.0,0.41,55,73,8,1746183.0,245493.0,0.14,1,1,0,0,0,166.0,4,143976.0,1,99,0,0,0,0,,2020-02-29,Active,127707.0,Monthly,185187.0,135383.0,48026.0,0.6901,1,60,6,0.8297,1.0,0,0,Current,Current,4,12,4,1,51,1656554.0,32
860,LOAN00860,43.0,2321284.0,18,Married,High School,16,649660.0,Auto Loan,119623.13,36,10.45,3423.0,Average,0.0,0.12,80,78,7,485204.0,179056.0,0.37,1,1,0,0,0,43.0,2,278700.0,0,166,0,0,0,0,,2022-05-17,Active,288292.0,Monthly,128185.0,100973.0,59560.0,0.1315,2,24,1,0.9791,1.0,0,0,Current,Current,3,42,2,4,56,551518.0,14
321,LOAN00321,39.0,529133.0,19,Divorced,High School,1,769530.0,Business Loan,398954.0,60,16.88,9889.0,Good,0.0,0.33,10,87,10,2406598.0,1403519.0,0.58,2,0,0,0,0,243.0,5,175361.0,1,127,0,0,0,0,,2020-09-02,Active,178169.0,Monthly,81495.0,75037.0,95994.0,0.3639,1,20,1,0.8194,1.0,0,0,Current,Current,2,27,0,2,49,1467252.0,48
899,LOAN00899,36.0,2102791.0,29,Divorced,Graduate,0,454196.0,Home Loan,1741332.0,60,13.18,39781.0,Good,0.0,0.51,77,59,12,1984272.0,731037.0,0.37,3,0,0,0,0,80.0,2,93991.0,0,169,0,0,0,0,,2020-10-18,Active,83063.0,Monthly,152767.0,105195.0,7167.0,0.2293,3,51,7,0.8796,1.0,0,0,Current,Current,1,13,9,6,47,1148812.0,5
195,LOAN00195,53.0,507551.0,21,Single,Graduate,22,219455.0,Auto Loan,236791.0,36,13.5,8035.0,Good,0.0,0.52,55,92,7,1033896.0,598891.0,0.58,3,1,0,0,0,186.0,4,74912.0,0,38,0,0,0,0,,2021-04-23,Active,76442.0,Bi-Monthly,24709.09,15847.230000000001,4376.0,0.2633,2,16,3,0.8313,1.0,0,0,Current,Current,2,17,8,3,17,994461.0,31
643,LOAN00643,25.0,347081.0,18,Single,Graduate,3,9117.49,Auto Loan,1393835.0,36,20.46,52127.0,Poor,4.0,0.67,30,17,13,1230824.0,815480.0,0.66,7,4,1,1,2,19.0,8,32016.0,3,84,90,6,1,1,2022-06-19,2021-06-03,Default,35486.0,Monthly,74138.0,47538.0,9063.0,0.3109,4,68,4,0.2974,5.0,90,90,90+ DPD,61-90 DPD,4,13,6,9,22,1221608.0,43
713,LOAN00713,33.0,843987.0,19,Single,Postgraduate,18,663742.0,Business Loan,1652495.0,12,21.58,154330.0,Good,1.0,0.29,10,82,0,2476180.0,1375431.0,0.56,0,1,0,0,0,35.0,4,404194.0,0,184,0,0,0,0,,2020-06-21,Active,381457.0,Monthly,37057.0,27383.0,43727.0,0.18,4,1,1,0.9469,0.0,0,0,Current,Current,2,27,7,0,49,2121898.0,17
216,LOAN00216,30.0,1954318.0,12,Single,Graduate,13,513059.0,Personal Loan,1591873.0,84,18.07,33523.0,Good,0.0,0.45,27,55,7,732323.0,613016.0,0.84,1,0,0,0,0,91.0,3,117138.0,1,63,0,0,0,0,,2021-11-19,Active,117292.0,Bi-Monthly,143416.0,80945.0,41582.0,0.5625,2,30,2,0.9589,1.0,0,0,Current,Current,2,7,2,3,25,714871.0,19
274,LOAN00274,23.0,798806.0,10,Married,High School,8,776807.0,Education Loan,151408.0,84,19.22,3291.0,Good,0.0,0.5,98,91,6,2730380.0,1075691.0,0.39,0,0,0,0,0,159.0,0,331995.0,1,144,0,0,0,0,,2020-02-26,Active,330261.0,Bi-Monthly,44603.0,29111.0,53997.0,0.5356,3,9,6,0.8842,1.0,0,0,Current,Current,2,6,5,2,14,2872159.0,40
96,LOAN00096,49.0,1542011.0,11,Married,High School,22,670072.0,Personal Loan,1803489.0,24,21.837699999999998,93517.0,Average,1.0,0.51,68,68,12,518934.0,416694.0,0.8,2,0,0,0,0,283.0,0,454225.0,1,84,0,0,0,0,,2020-05-04,Active,453816.0,Monthly,70770.0,51298.0,63455.0,0.3915,4,22,7,0.9158,1.0,0,0,Current,Current,0,13,0,3,30,515715.0,48
750,LOAN00750,33.0,637069.0,18,Single,Postgraduate,23,134919.0,Business Loan,1145683.0,24,10.63,53201.0,Average,1.0,0.54,69,73,2,2116214.0,613912.0,0.29,0,1,0,0,0,273.0,1,122366.0,0,50,0,0,0,0,,2020-08-20,Active,140867.0,Monthly,97888.0,77856.0,43674.0,0.5989,0,60,8,0.9564,1.0,0,0,Current,Current,2,47,0,3,16,2180396.0,43
480,LOAN00480,63.0,905215.0,13,Married,Graduate,12,592926.0,Home Loan,558348.0,84,20.15,12449.0,Good,1.0,0.34,45,60,2,1610104.0,1030822.0,0.64,2,1,0,0,0,268.0,2,225010.0,1,48,0,0,0,0,,2022-02-27,Active,259085.0,Monthly,245200.0,160295.0,47076.0,0.7396,3,5,5,0.9233,0.0,0,0,Current,Current,0,7,8,4,41,1499322.0,2
911,LOAN00911,56.0,909835.0,2,Single,High School,21,551243.0,Business Loan,1791308.0,48,18.58,53164.0,Good,1.0,0.39,19,70,12,1697820.0,1112726.0,0.66,2,0,0,0,0,290.0,4,688384.0,1,22,0,0,0,0,,2021-09-24,Active,553105.0,Monthly,105120.0,96365.0,6202.0,0.2347,1,43,7,0.8462,0.0,0,0,Current,Current,0,50,6,3,42,1574598.0,4
384,LOAN00384,28.0,2138546.0,9,Single,Graduate,24,45298.0,Auto Loan,355629.0,12,19.19,32805.0,Good,1.0,0.1,90,64,1,1697532.0,219513.0,0.13,2,1,0,0,0,196.0,0,366059.0,0,73,0,0,0,0,,2022-03-07,Active,345576.0,Irregular,242983.0,135669.0,47685.0,0.1903,2,49,8,0.8246,0.0,0,0,Current,Current,4,40,8,3,20,987443.0,56
277,LOAN00277,64.0,1585156.0,20,Married,High School,13,342321.0,Auto Loan,1783352.0,36,12.66,59796.0,Good,0.0,0.47,37,98,3,2173669.0,1804773.0,0.83,1,1,0,0,0,112.0,1,596405.0,0,71,0,0,0,0,,2022-05-19,Active,537094.0,Irregular,49201.0,45844.0,51456.0,0.1979,0,65,2,0.8155,0.0,0,0,Current,Current,1,47,5,5,17,2316844.0,13
115,LOAN00115,26.0,1869890.0,18,Married,Graduate,4,222768.0,Auto Loan,1745388.0,60,18.15,44463.0,Good,1.0,0.06,31,94,12,2374031.0,1563278.0,0.66,1,0,0,0,0,73.0,5,254766.0,0,159,0,0,0,0,,2020-03-09,Active,241645.0,Irregular,163962.0,95706.0,16416.0,0.1316,2,52,0,0.9113,1.0,0,0,Current,Current,1,30,1,5,30,1755126.0,27
499,LOAN00499,52.0,310686.0,20,Single,Graduate,6,21878.0,Business Loan,1155853.0,84,9.58,18938.0,Good,0.0,0.38,10,67,0,2809206.0,1556506.0,0.55,2,0,0,0,0,178.0,1,497543.0,1,144,0,0,0,0,,2021-12-06,Active,439064.0,Irregular,235530.0,125349.0,27177.0,0.3809,0,59,2,0.886,0.0,0,0,Current,Current,0,31,8,5,23,3303025.789999999,55
207,LOAN00207,25.0,1994411.0,24,Single,High School,11,467826.0,Business Loan,1371956.0,84,11.59,23918.0,Average,1.0,0.19,86,83,1,2505032.0,894847.0,0.36,3,1,0,0,0,200.0,2,291332.0,0,116,0,0,0,0,,2021-09-05,Active,321213.0,Monthly,221079.0,200952.0,36644.0,0.5597,1,4,7,0.9749,1.0,0,0,Current,Current,4,36,0,7,26,1676421.0,57
787,LOAN00787,27.0,745291.0,24,Married,High School,20,270764.0,Personal Loan,1142248.0,60,19.99,30256.0,Good,0.0,0.36,32,82,0,982455.0,832036.0,0.85,3,0,0,0,0,57.0,5,188201.0,1,58,0,0,0,0,,2020-03-16,Active,153689.0,Bi-Monthly,234384.0,132866.0,20409.0,0.257,2,60,8,0.8047,0.0,0,0,Current,Current,1,25,1,3,50,883822.0,50
917,LOAN00917,41.0,242065.0,3,Married,Graduate,10,163068.0,Auto Loan,202308.0,72,17.11,4512.0,Poor,3.0,0.68,32,12,6,1778424.0,1128378.0,0.63,5,4,1,1,3,122.0,10,65545.0,5,128,90,6,1,1,2023-03-12,2021-11-25,Default,53336.0,Irregular,111838.0,81463.0,53282.0,0.7368,18,12,9,0.1761,4.0,90,90,90+ DPD,61-90 DPD,2,18,3,8,4,956437.0,30
768,LOAN00768,34.0,489332.0,21,Single,Graduate,7,159108.0,Home Loan,614729.0,60,12.46,13817.0,Poor,3.0,0.73,88,29,0,2315342.0,932514.0,0.4,2,2,1,2,3,255.0,7,94206.0,9,140,90,2,1,1,2022-03-10,2021-12-12,Default,95575.0,Bi-Monthly,97953.0,64461.0,66582.0,0.1966,2,67,5,0.1285,7.0,60,60,90+ DPD,90+ DPD,4,39,5,4,12,2602023.0,52
785,LOAN00785,23.0,652856.0,6,Single,Graduate,20,260077.0,Home Loan,1038741.0,72,14.64,21761.0,Good,1.0,0.17,68,65,1,403992.0,300605.0,0.74,2,0,0,0,0,104.0,5,627150.0,1,85,0,0,0,0,,2021-12-28,Active,519100.0,Irregular,56723.0,50029.0,8475.0,0.1219,1,65,7,0.8883,0.0,0,0,Current,Current,0,55,2,5,44,438864.0,26
425,LOAN00425,38.0,2470420.77,27,Married,Graduate,14,85124.0,Personal Loan,1223057.0,72,9.26,22204.0,Good,0.0,0.09,99,69,7,101565.0,28829.0,0.28,3,1,0,0,0,103.0,0,292936.0,0,142,0,0,0,0,,2020-04-04,Active,252103.0,Monthly,222998.0,118992.0,11354.0,0.4427,1,38,2,0.8171,0.0,0,0,Current,Current,1,7,7,4,43,67412.0,58
14,LOAN00014,61.0,632868.0,29,Divorced,Graduate,1,46546.0,Personal Loan,929710.0,36,11.7,30746.0,Good,0.0,0.44,66,80,11,1824996.0,1633223.0,0.89,1,0,0,0,0,119.0,5,57253.0,0,119,0,0,0,0,,2020-02-02,Active,58811.0,Monthly,117308.0,64382.0,31105.0,0.3058,0,57,6,0.9,0.0,0,0,Current,Current,3,43,2,2,34,1284616.0,1
637,LOAN00637,27.0,282509.0,16,Single,High School,19,36853.0,Home Loan,182498.0,72,8.34,3230.0,Average,4.0,0.53,14,50,2,2065435.0,992030.0,0.48,2,0,0,0,2,264.0,9,10155.26,1,182,30,2,1,0,,2021-12-19,NPA,9845.77,Monthly,185826.0,169459.0,5089.0,0.3434,15,16,1,0.7477,2.0,0,30,31-60 DPD,1-30 DPD,1,26,5,3,21,2057370.0,53
722,LOAN00722,44.0,1486684.0,18,Divorced,Graduate,22,762511.0,Education Loan,929317.0,72,19.91,22211.0,Good,1.0,0.43,88,98,5,299856.0,47201.0,0.16,0,0,0,0,0,25.0,2,502373.0,1,73,0,0,0,0,,2021-10-17,Active,600341.0,Monthly,129631.0,97128.0,41123.0,0.3582,4,71,7,0.8889,0.0,0,0,Current,Current,0,22,7,4,55,189904.0,12
469,LOAN00469,48.0,1848310.0,10,Married,Postgraduate,9,413261.0,Personal Loan,215609.0,12,15.49,19510.0,Good,0.0,0.07,29,55,14,213620.0,188614.0,0.88,1,0,0,0,0,196.0,0,627584.0,1,186,0,0,0,0,,2021-09-15,Active,647635.0,Bi-Monthly,187623.0,135706.0,27284.0,0.5767,1,66,8,0.8417,1.0,0,0,Current,Current,1,10,3,1,45,234172.0,12
344,LOAN00344,21.23,1802173.0,27,Single,Graduate,8,760012.0,Personal Loan,140619.0,48,18.43,4162.0,Good,0.0,0.47,49,70,2,1113995.0,515544.0,0.46,3,1,0,0,0,37.0,5,592576.0,0,187,0,0,0,0,,2021-06-28,Active,572021.0,Monthly,29640.0,20259.0,34786.0,0.575,1,45,5,0.856,0.0,0,0,Current,Current,3,41,8,4,25,1100585.0,46
84,LOAN00084,47.0,522274.0,19,Single,Graduate,0,596801.0,Auto Loan,1514450.0,60,17.42,37980.0,Average,1.0,0.46,68,74,3,1030169.0,540716.0,0.52,1,0,0,0,0,189.0,0,215570.0,0,93,0,0,0,0,,2020-09-03,Active,246238.0,Monthly,31614.0,28357.0,68121.0,0.5491,1,52,9,0.9549,1.0,0,0,Current,Current,0,26,2,5,24,1206019.0,51
317,LOAN00317,42.0,1273843.0,6,Married,Graduate,23,281336.0,Education Loan,1110002.0,12,13.96,99642.0,Average,0.0,0.27,97,58,3,722610.0,213958.0,0.3,0,0,0,0,0,158.0,1,294413.0,0,143,0,0,0,0,,2021-04-04,Active,303933.0,Irregular,27319.0,19822.0,23545.0,0.6099,2,68,9,0.8765,0.0,0,0,Current,Current,4,8,9,3,43,716306.0,58
487,LOAN00487,45.0,1643148.0,22,Single,Graduate,21,378116.0,Business Loan,1457249.0,72,8.22,25707.0,Good,0.0,0.48,94,99,4,1902775.0,1381167.0,0.73,3,0,0,0,0,50.0,5,280306.0,1,191,0,0,0,0,,2020-08-15,Active,278523.0,Bi-Monthly,229534.0,133683.0,82910.0,0.3576,0,2,5,0.9218,1.0,0,0,Current,Current,2,43,9,3,18,1896645.0,40
814,LOAN00814,41.0,355303.0,20,Single,Postgraduate,4,266231.0,Education Loan,604395.0,48,17.55,17612.0,Good,0.0,0.49,34,92,4,150052.0,131621.0,0.88,1,1,0,0,0,89.0,4,421890.0,0,35,0,0,0,0,,2020-08-31,Active,501263.0,Monthly,230922.0,201473.0,28160.0,0.1789,1,27,4,0.9232,1.0,0,0,Current,Current,2,38,9,4,37,166250.0,9
739,LOAN00739,60.0,448223.0,1,Single,High School,3,280452.0,Personal Loan,632551.0,48,10.8,16287.0,Good,1.0,0.44,23,57,8,113794.0,79029.0,0.69,0,0,0,0,0,180.0,5,542033.0,1,49,0,0,0,0,,2021-04-01,Active,510404.0,Monthly,246913.0,186662.0,70384.0,0.6855,4,50,9,0.919,1.0,0,0,Current,Current,3,11,7,2,47,121623.0,36
206,LOAN00206,61.0,1771295.0,7,Married,High School,24,554912.0,Auto Loan,1296610.0,12,16.27,117808.0,Good,0.0,0.45,65,81,8,1030851.0,106707.0,0.1,2,0,0,0,0,174.0,1,62265.0,0,48,0,0,0,0,,2021-12-22,Active,73150.0,Monthly,137604.0,122792.0,40389.0,0.2271,3,23,3,0.8955,0.0,0,0,Current,Current,3,30,6,3,30,1100955.0,8
364,LOAN00364,41.0,713742.0,21,Single,High School,0,170592.0,Personal Loan,1136605.0,12,10.32,100094.0,Poor,4.0,0.97,32,39,5,310691.0,159877.0,0.51,7,1,2,1,2,256.0,7,61079.0,3,45,90,2,1,1,2023-04-02,2020-11-18,Default,56451.0,Irregular,124539.0,68785.0,46733.0,0.5627,29,53,2,0.1736,5.0,90,90,90+ DPD,61-90 DPD,4,59,1,11,2,203766.0,33
738,LOAN00738,63.0,601371.0,26,Single,Graduate,11,160155.0,Auto Loan,271420.0,60,15.36,6508.0,Good,1.0,0.13,88,73,1,2199453.0,1810909.0,0.82,2,1,0,0,0,108.0,0,303243.0,1,97,0,0,0,0,,2021-07-11,Active,242661.0,Monthly,215765.0,179803.0,2137.0,0.5773,3,11,9,0.8337,1.0,0,0,Current,Current,0,32,3,2,51,1890663.0,12
