Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
63,LOAN00063,31,1162042,0,Married,Postgraduate,4,184184,Home Loan,1659397,72,12.79,33127,Good,1,0.22,16,90,2,712844,434587,0.61,0,0,0,0,0,297,1,516713,0,163,0,0,1764074.56174364,0.94,0,0,,2020-01-01,Active,547161,Monthly,195432,129956,27353,0.3682,2,48,8,0.8018,0,0,0,Current,Current,1,21,Property,Commercial,,Tier-2,No,8,2,23,441740,13
64,LOAN00064,38,1538728,8,Married,Graduate,10,560245,Personal Loan,1900286,24,14.79,91949,Average,0,0.19,25,70,0,1203755,588363,0.49,2,0,0,0,0,184,1,582476,0,35,0,0,,,0,0,,2021-05-24,Active,568294,Bi-Monthly,234964,200765,81575,0.2083,0,18,0,0.8367,0,0,0,Current,Current,4,40,,,,,,7,6,15,735620,53
65,LOAN00065,61,740403,25,Married,Postgraduate,14,499905,Education Loan,1243341,72,19.37,29329,Good,1,0.46,29,71,14,2326799,416205,0.18,1,1,0,0,0,187,0,369714,0,131,0,0,,,0,0,,2021-03-03,Active,318738,Irregular,92197,83019,38509,0.6714,2,71,8,0.9492,0,0,0,Current,Current,3,10,,,,,,6,4,43,1883201,38
66,LOAN00066,62,1871605,10,Married,High School,10,262357,Business Loan,1259936,36,17.1,44982,Good,0,0.07,51,82,12,586222,92056,0.16,0,1,0,0,0,265,0,141837,1,141,0,0,1871350.710794392,0.67,0,0,,2021-11-28,Active,144880,Monthly,171815,104131,3558,0.4357,0,76,4,0.8398,0,0,0,Current,Current,4,6,Property,Residential,,Tier-1,Yes,7,2,22,342056,33
67,LOAN00067,61,1796076,2,Single,Graduate,10,79988,Personal Loan,1523730,72,10.04,28259,Average,0,0.23,72,74,6,732104,470124,0.64,0,1,0,0,0,150,3,667615,0,167,0,0,,,0,0,,2020-05-20,Active,597971,Monthly,165597,141840,45725,0.534,1,0,2,0.8161,1,0,0,Current,Current,2,1,,,,,,9,1,34,694809,48
68,LOAN00068,34,1317167,21,Married,Postgraduate,8,525602,Personal Loan,555521,84,10.57,9386,Good,0,0.41,26,83,0,2996446,1011523,0.34,2,1,0,0,0,14,3,279439,0,65,0,0,,,0,0,,2022-05-25,Active,294865,Monthly,77740,44215,12327,0.5186,2,8,8,0.835,0,0,0,Current,Current,0,33,,,,,,6,3,59,3578893,4
69,LOAN00069,58,324255,5,Single,Graduate,1,158129,Business Loan,438291,24,19.86,22277,Poor,7,0.71,19,35,5,2987520,1898825,0.64,3,2,1,1,3,45,9,92240,8,81,90,4,478066.7532006773,0.92,1,1,2022-03-19,2021-07-24,Default,79163,Monthly,95359,53726,22117,0.1553,24,8,8,0.1023,4,90,90,90+ DPD,90+ DPD,4,2,Property,Residential,,Tier-3,Yes,6,7,2,3057844,33
70,LOAN00070,62,684426,10,Single,Graduate,21,81974,Personal Loan,752972,84,11.5,13091,Average,4,0.68,17,44,6,719380,241662,0.34,2,0,0,0,1,284,9,81763,2,120,60,2,,,1,0,,2020-09-17,NPA,88863,Monthly,175220,121392,59132,0.6486,5,14,8,0.4094,1,60,60,31-60 DPD,Current,3,8,,,,,,0,3,18,663458,34
71,LOAN00071,64,1784588,0,Single,Postgraduate,23,118218,Education Loan,1010135,60,11.06,21993,Good,1,0.36,82,95,2,1290452,454026,0.35,2,0,0,0,0,296,0,138284,0,71,0,0,,,0,0,,2020-11-07,Active,128488,Monthly,53833,34777,61922,0.6754,1,62,5,0.906,0,0,0,Current,Current,2,51,,,,,,9,5,56,1001709,56
72,LOAN00072,21,1119975,18,Single,Postgraduate,2,440222,Personal Loan,1511464,72,8.05,26537,Good,0,0.31,12,78,9,1240443,332254,0.27,3,0,0,0,0,30,4,481802,0,152,0,0,,,0,0,,2021-11-17,Active,482183,Monthly,112006,105758,66658,0.5252,2,19,1,0.9155,1,0,0,Current,Current,3,25,,,,,,7,3,29,1478102,28
73,LOAN00073,53,879645,13,Single,Postgraduate,10,658555,Home Loan,588879,72,18.84,13712,Good,1,0.54,66,71,14,925042,820487,0.89,0,1,0,0,0,207,4,169318,1,156,0,0,846839.3829662926,0.7,0,0,,2020-07-04,Active,146414,Monthly,190519,164187,37582,0.2967,0,46,7,0.8745,1,0,0,Current,Current,1,37,Property,Commercial,,Tier-2,Yes,1,1,26,1032310,31
74,LOAN00074,64,1414313,26,Married,Graduate,12,715171,Personal Loan,1173089,24,18.34,58758,Good,0,0.42,62,96,12,500909,56530,0.11,1,0,0,0,0,200,3,387003,0,156,0,0,,,0,0,,2020-10-23,Active,349274,Monthly,213468,192250,83786,0.6069,0,20,7,0.8187,0,0,0,Current,Current,3,26,,,,,,2,5,46,538183,48
75,LOAN00075,54,374016,10,Single,Postgraduate,19,29143,Home Loan,106640,72,12.87,2133,Poor,7,0.98,19,15,12,233091,47038,0.2,9,2,3,1,2,54,7,17409,4,109,90,2,135432.6120070541,0.79,1,1,2023-05-23,2022-09-12,Default,17062,Bi-Monthly,155541,87289,6013,0.5905,22,5,8,0.2148,11,60,60,90+ DPD,61-90 DPD,3,3,Property,Residential,,Tier-3,Yes,2,11,0,154074,16
76,LOAN00076,31,1181128,6,Single,High School,24,185327,Personal Loan,158756,24,8.1,7187,Good,1,0.14,59,60,12,1860683,1430925,0.77,3,1,0,0,0,237,0,111891,0,133,0,0,,,0,0,,2022-05-29,Active,110019,Monthly,173960,142870,37914,0.7388,1,6,7,0.8316,0,0,0,Current,Current,0,36,,,,,,3,7,30,1091302,5
77,LOAN00077,54,1067493,4,Married,Graduate,10,154929,Home Loan,1936801,24,19.0,97631,Good,0,0.43,35,67,1,173322,36489,0.21,2,1,0,0,0,141,1,253311,1,52,0,0,2561653.63527067,0.76,0,0,,2020-11-28,Active,303950,Bi-Monthly,209855,161992,24369,0.1821,3,75,3,0.9819,0,0,0,Current,Current,0,7,Property,Commercial,,Tier-1,Yes,8,3,21,108249,28
78,LOAN00078,25,967622,6,Single,Graduate,18,469286,Education Loan,1715554,12,9.39,150338,Average,0,0.33,56,93,8,1881859,610771,0.32,3,0,0,0,0,73,5,159500,0,55,0,0,,,0,0,,2021-07-09,Active,148999,Monthly,73163,39848,4139,0.7369,0,44,4,0.948,1,0,0,Current,Current,4,40,,,,,,4,6,54,1281700,37
79,LOAN00079,42,1876853,13,Married,Postgraduate,23,380915,Personal Loan,1741312,24,14.45,83976,Good,0,0.41,22,78,8,330664,102581,0.31,0,0,0,0,0,170,2,30598,0,87,0,0,,,0,0,,2021-02-18,Active,25511,Monthly,176159,150994,56014,0.721,0,52,6,0.9646,1,0,0,Current,Current,3,42,,,,,,4,4,26,184242,29
80,LOAN00080,48,1312532,2,Divorced,Postgraduate,20,202778,Auto Loan,724562,84,19.76,15985,Good,1,0.28,70,80,1,505442,332372,0.66,2,0,0,0,0,272,0,665905,1,57,0,0,886906.2901810426,0.82,0,0,,2020-07-19,Active,672355,Bi-Monthly,189230,167317,5681,0.3083,3,15,7,0.9624,0,0,0,Current,Current,1,43,Vehicle,,6.0,Tier-2,Yes,7,6,39,567053,42
81,LOAN00081,41,1326320,12,Married,Graduate,7,99593,Personal Loan,1076027,36,11.42,35442,Average,1,0.16,81,85,2,64846,27816,0.43,0,0,0,0,0,69,4,46277,1,164,0,0,,,0,0,,2020-10-21,Active,42978,Monthly,207954,189517,60687,0.6013,1,38,3,0.8004,1,0,0,Current,Current,2,23,,,,,,3,2,37,40829,15
82,LOAN00082,51,1736788,25,Divorced,Graduate,20,132036,Auto Loan,1381937,36,13.32,46776,Good,0,0.07,10,63,8,1223591,945187,0.77,0,0,0,0,0,187,4,585716,1,66,0,0,2027350.127935719,0.68,0,0,,2020-04-18,Active,674223,Bi-Monthly,159888,147563,85484,0.2846,1,52,2,0.9498,1,0,0,Current,Current,0,29,Vehicle,,3.0,Tier-1,Yes,8,3,35,805889,1
83,LOAN00083,31,1094857,23,Single,Graduate,10,284529,Personal Loan,582889,48,17.25,16894,Good,1,0.47,57,59,10,1014915,708351,0.7,1,0,0,0,0,221,0,303426,1,186,0,0,,,0,0,,2022-04-16,Active,268264,Monthly,55638,30518,79966,0.2646,0,62,9,0.8964,0,0,0,Current,Current,0,46,,,,,,7,5,15,1138441,47
84,LOAN00084,47,522274,19,Single,Graduate,0,596801,Auto Loan,1514450,60,17.42,37980,Average,1,0.46,68,74,3,1030169,540716,0.52,1,0,0,0,0,189,0,215570,0,93,0,0,2131713.666490758,0.71,0,0,,2020-09-03,Active,246238,Monthly,31614,28357,68121,0.5491,1,52,9,0.9549,1,0,0,Current,Current,0,26,Vehicle,,4.0,Tier-3,Yes,2,5,24,1206019,51
85,LOAN00085,49,187664,26,Married,Graduate,18,181145,Business Loan,1416652,60,14.48,33316,Poor,4,0.64,10,39,7,965840,289027,0.3,7,2,2,2,2,197,9,77456,6,156,120,2,1433830.067434271,0.99,1,1,2023-03-29,2020-07-15,Default,82524,Monthly,161354,149318,24547,0.135,5,47,2,0.2749,11,120,120,90+ DPD,61-90 DPD,0,56,Property,Residential,,Tier-2,Yes,6,11,12,632863,37
86,LOAN00086,48,559099,23,Married,High School,20,184484,Business Loan,873812,48,14.07,23908,Poor,8,0.87,75,6,1,2817978,2068212,0.73,5,4,3,2,3,219,4,27774,8,33,90,3,983610.3898711106,0.89,1,1,2022-01-09,2021-09-29,Default,24307,Monthly,83673,67846,65352,0.1675,29,49,0,0.2135,4,60,90,90+ DPD,90+ DPD,0,39,Property,Residential,,Tier-3,Yes,4,5,18,1989292,19
87,LOAN00087,33,1558291,19,Married,Graduate,8,226346,Education Loan,926122,72,13.87,19019,Average,0,0.42,58,87,1,1318770,1045510,0.79,2,0,0,0,0,74,3,467723,0,149,0,0,,,0,0,,2020-05-07,Active,449995,Bi-Monthly,104497,60893,56221,0.5621,4,29,6,0.921,0,0,0,Current,Current,0,45,,,,,,3,4,54,1397991,22
88,LOAN00088,34,884807,25,Single,Postgraduate,11,701518,Personal Loan,683971,48,14.8,18966,Good,0,0.33,37,99,8,2437242,1874302,0.77,1,0,0,0,0,35,0,83985,0,102,0,0,,,0,0,,2022-08-14,Active,83730,Monthly,126230,85883,49420,0.7663,0,55,0,0.8609,1,0,0,Current,Current,4,40,,,,,,9,4,38,2873958,29
89,LOAN00089,32,411871,3,Married,Graduate,9,162237,Personal Loan,1626364,72,12.85,32519,Average,3,0.74,53,37,8,737122,104207,0.14,2,1,1,0,1,296,2,33428,4,166,60,2,,,1,0,,2022-05-31,NPA,33719,Monthly,191696,103621,47610,0.1238,25,23,1,0.6651,2,30,60,61-90 DPD,1-30 DPD,0,11,,,,,,3,5,11,703784,25
90,LOAN00090,41,392304,24,Single,Postgraduate,2,363330,Personal Loan,1975114,84,11.59,34434,Good,0,0.49,71,60,11,1475338,971313,0.66,3,1,0,0,0,99,1,541478,1,52,0,0,,,0,0,,2021-02-16,Active,519189,Monthly,101501,50944,14177,0.116,3,57,5,0.8508,0,0,0,Current,Current,0,28,,,,,,1,3,28,1194742,14
91,LOAN00091,46,2280200,8,Single,Graduate,24,54790,Auto Loan,1999084,60,12.42,44893,Good,0,0.37,67,94,13,235086,155897,0.66,1,0,0,0,0,284,5,679068,0,56,0,0,2449248.576778695,0.82,0,0,,2020-07-02,Active,702055,Monthly,153419,140229,84851,0.1523,4,36,3,0.8703,1,0,0,Current,Current,2,39,Vehicle,,1.0,Tier-3,Yes,4,3,49,228551,22
92,LOAN00092,36,1244251,21,Single,Graduate,0,29312,Personal Loan,1565654,12,14.69,141084,Average,0,0.41,79,59,2,812872,694566,0.85,3,1,0,0,0,84,4,165355,1,175,0,0,,,0,0,,2020-05-20,Active,179690,Monthly,134513,126112,83647,0.1012,1,46,0,0.9776,0,0,0,Current,Current,3,31,,,,,,5,3,23,850425,18
93,LOAN00093,39,1053830,27,Divorced,High School,13,689995,Business Loan,763256,24,13.35,36412,Good,0,0.38,13,88,5,259929,80781,0.31,2,0,0,0,0,84,2,592039,0,124,0,0,778539.8158966458,0.98,0,0,,2022-05-07,Active,593503,Monthly,32461,29659,72999,0.7498,4,38,3,0.8202,0,0,0,Current,Current,3,36,Property,Residential,,Tier-2,Yes,1,2,40,150462,27
94,LOAN00094,33,1930702,14,Single,Graduate,0,366926,Education Loan,1584054,60,16.2,38689,Good,1,0.41,80,90,12,111073,80980,0.73,1,1,0,0,0,13,2,277959,1,121,0,0,,,0,0,,2021-03-16,Active,289347,Bi-Monthly,179024,109971,54771,0.4318,0,45,6,0.8988,0,0,0,Current,Current,0,54,,,,,,7,1,56,89381,23
95,LOAN00095,30,385754,2,Married,Graduate,17,80413,Personal Loan,564365,48,16.84,16238,Good,0,0.12,13,69,0,587331,382515,0.65,3,0,0,0,0,135,0,268480,0,126,0,0,,,0,0,,2021-08-01,Active,307097,Irregular,142715,111246,13198,0.5845,3,56,7,0.9163,1,0,0,Current,Current,0,51,,,,,,2,7,52,646129,32
96,LOAN00096,49,1542011,11,Married,High School,22,670072,Personal Loan,1803489,24,21.95,93517,Average,1,0.51,68,68,12,518934,416694,0.8,2,0,0,0,0,283,0,454225,1,84,0,0,,,0,0,,2020-05-04,Active,453816,Monthly,70770,51298,63455,0.3915,4,22,7,0.9158,1,0,0,Current,Current,0,13,,,,,,0,3,30,515715,48
97,LOAN00097,56,1388120,12,Married,High School,16,432617,Home Loan,608026,36,16.61,21559,Good,0,0.19,41,78,14,983939,644132,0.65,1,1,0,0,0,269,3,388244,0,190,0,0,901679.6122521787,0.67,0,0,,2022-04-03,Active,375245,Bi-Monthly,191187,138270,95877,0.7981,2,37,2,0.824,0,0,0,Current,Current,0,12,Property,Commercial,,Tier-1,Yes,5,3,25,597882,20
98,LOAN00098,33,296671,28,Married,Graduate,15,102842,Home Loan,865448,12,18.28,79459,Poor,6,0.73,15,23,1,2243665,1754464,0.78,9,3,1,2,3,95,3,28909,3,119,90,2,1292511.677338231,0.67,1,1,2023-11-29,2021-06-01,Default,25992,Irregular,42932,29741,13258,0.436,8,32,6,0.1603,7,60,60,90+ DPD,61-90 DPD,0,9,Property,Commercial,,Tier-3,Yes,1,10,15,2307944,4
99,LOAN00099,58,572663,28,Divorced,Graduate,20,372653,Home Loan,277357,24,9.37,12718,Good,1,0.5,71,93,2,486576,188626,0.39,3,1,0,0,0,125,3,174666,1,22,0,0,356205.1264465081,0.78,0,0,,2020-03-11,Active,148910,Monthly,80441,74289,35521,0.7575,1,1,3,0.8833,1,0,0,Current,Current,4,43,Property,Commercial,,Tier-2,Yes,7,7,41,470620,49
100,LOAN00100,46,2395586,17,Single,Graduate,24,195553,Personal Loan,254578,72,18.65,5900,Good,0,0.38,59,81,10,1851479,418618,0.23,2,0,0,0,0,202,2,465665,1,71,0,0,,,0,0,,2020-03-17,Active,426969,Bi-Monthly,74972,64168,90582,0.5547,3,68,6,0.8908,0,0,0,Current,Current,2,30,,,,,,0,6,46,1268733,11
101,LOAN00101,28,824626,28,Single,High School,21,746612,Business Loan,848687,12,15.12,76649,Good,1,0.35,69,98,7,1127097,440336,0.39,2,1,0,0,0,286,0,679064,1,194,0,0,1080180.678641566,0.79,0,0,,2022-08-21,Active,653575,Monthly,170541,150262,95459,0.7634,4,54,0,0.9885,1,0,0,Current,Current,1,36,Property,Residential,,Tier-2,Yes,4,5,15,834955,55
102,LOAN00102,37,1792591,13,Married,Graduate,5,634455,Auto Loan,1145383,72,20.13,27521,Average,1,0.1,43,65,14,1238100,931102,0.75,0,1,0,0,0,183,3,183766,1,107,0,0,1294912.730001596,0.88,0,0,,2020-02-26,Active,203190,Monthly,247693,127704,44572,0.4466,4,3,4,0.9511,1,0,0,Current,Current,0,52,Vehicle,,7.0,Tier-3,Yes,0,4,37,891536,32
103,LOAN00103,21,1943643,12,Single,Graduate,14,175258,Personal Loan,133107,36,21.59,5055,Good,0,0.27,35,67,8,2770549,568849,0.21,2,1,0,0,0,64,3,388746,1,150,0,0,,,0,0,,2020-10-26,Active,344806,Irregular,213412,146267,28522,0.7152,4,5,3,0.9197,0,0,0,Current,Current,4,29,,,,,,3,2,12,3311565,31
104,LOAN00104,22,1056764,25,Single,Graduate,20,593223,Personal Loan,1707722,72,11.23,32706,Good,1,0.36,66,65,9,1421398,867559,0.61,1,0,0,0,0,110,4,235561,0,23,0,0,,,0,0,,2020-01-13,Active,254608,Monthly,51823,39856,28685,0.3337,0,74,6,0.842,0,0,0,Current,Current,3,38,,,,,,9,5,59,893497,25
105,LOAN00105,35,587653,20,Single,Graduate,7,160151,Business Loan,317351,24,21.0,16307,Good,0,0.09,29,84,3,821728,731374,0.89,3,1,0,0,0,218,1,197279,1,24,0,0,346765.0186943177,0.92,0,0,,2020-02-28,Active,164059,Irregular,34988,27865,46893,0.5628,2,67,2,0.9803,1,0,0,Current,Current,0,18,Property,Residential,,Tier-3,No,6,5,53,887951,42
106,LOAN00106,40,952674,15,Single,High School,16,373564,Personal Loan,1996961,72,17.4,44871,Good,1,0.11,83,56,4,752262,613854,0.82,3,1,0,0,0,12,3,562787,0,56,0,0,,,0,0,,2022-03-23,Active,485885,Irregular,201480,181875,31951,0.532,2,58,2,0.8387,0,0,0,Current,Current,2,49,,,,,,5,5,47,655554,39
107,LOAN00107,56,2075277,13,Single,Postgraduate,0,603996,Business Loan,616221,60,18.35,15765,Good,0,0.55,71,93,2,546777,348267,0.64,0,0,0,0,0,182,5,515109,1,113,0,0,915469.676416207,0.67,0,0,,2022-02-03,Active,479325,Irregular,152945,87966,55046,0.4408,0,56,5,0.9895,1,0,0,Current,Current,4,2,Property,Commercial,,Tier-2,Yes,1,0,26,610402,55
108,LOAN00108,26,2294289,21,Single,High School,21,48370,Home Loan,820093,72,14.61,17167,Average,0,0.22,99,89,2,2415921,1773537,0.73,3,0,0,0,0,232,1,351227,1,129,0,0,1038124.931794996,0.79,0,0,,2020-11-27,Active,346987,Monthly,102499,55402,7969,0.451,4,67,6,0.9892,1,0,0,Current,Current,1,35,Property,Residential,,Tier-3,No,3,7,47,2868429,1
109,LOAN00109,57,679408,22,Divorced,Graduate,15,114772,Education Loan,403739,12,12.97,36055,Poor,6,0.98,12,17,1,2011089,388504,0.19,9,2,3,1,2,107,11,71879,6,32,90,6,,,1,1,2022-02-26,2020-06-27,Default,62705,Monthly,224148,202167,6359,0.2191,9,47,4,0.3888,7,90,90,90+ DPD,90+ DPD,3,48,,,,,,3,9,18,2358521,12
110,LOAN00110,31,797884,14,Single,High School,18,196239,Business Loan,1666407,72,19.2,39146,Average,0,0.18,62,98,13,839819,419125,0.5,3,1,0,0,0,164,4,315042,0,185,0,0,2441689.009257889,0.68,0,0,,2020-09-05,Active,266151,Monthly,61025,44424,476,0.7342,2,0,8,0.8566,1,0,0,Current,Current,1,43,Property,Residential,,Tier-2,Yes,5,7,43,922102,17
111,LOAN00111,27,1634370,0,Divorced,Graduate,20,565361,Business Loan,1491102,24,8.31,67649,Good,1,0.37,60,58,1,1498099,787295,0.53,1,0,0,0,0,217,2,697805,1,128,0,0,2048366.660509506,0.73,0,0,,2020-12-17,Active,716178,Monthly,49076,36446,71566,0.4179,0,36,9,0.8275,1,0,0,Current,Current,0,7,Property,Residential,,Tier-3,Yes,2,4,23,1182749,12
112,LOAN00112,51,632278,3,Divorced,High School,5,409351,Auto Loan,249247,36,15.57,8709,Good,1,0.29,87,88,7,1541009,1119013,0.73,1,1,0,0,0,180,5,663852,0,83,0,0,269434.6497009316,0.93,0,0,,2022-02-15,Active,640481,Irregular,134941,121514,92360,0.206,3,26,6,0.9258,0,0,0,Current,Current,1,51,Vehicle,,4.0,Tier-3,Yes,9,4,34,1063127,56
113,LOAN00113,55,1862790,4,Single,Postgraduate,11,40379,Auto Loan,300649,12,9.03,26296,Good,1,0.45,48,77,7,189399,61758,0.33,2,1,0,0,0,13,5,80056,0,101,0,0,443751.5963534119,0.68,0,0,,2021-08-17,Active,77362,Monthly,81926,68606,10471,0.593,0,13,5,0.8846,0,0,0,Current,Current,1,23,Vehicle,,2.0,Tier-2,Yes,6,2,54,137058,5
114,LOAN00114,47,1214908,13,Married,Graduate,21,614272,Personal Loan,1257333,84,11.56,21900,Good,0,0.31,94,88,0,2730611,505677,0.19,3,1,0,0,0,178,1,576741,0,111,0,0,,,0,0,,2021-03-20,Active,532434,Monthly,73425,60857,91486,0.609,2,68,5,0.8777,1,0,0,Current,Current,0,31,,,,,,3,6,21,2613731,8
115,LOAN00115,26,1869890,18,Married,Graduate,4,222768,Auto Loan,1745388,60,18.15,44463,Good,1,0.06,31,94,12,2374031,1563278,0.66,1,0,0,0,0,73,5,254766,0,159,0,0,1763419.512014881,0.99,0,0,,2020-03-09,Active,241645,Irregular,163962,95706,16416,0.1316,2,52,0,0.9113,1,0,0,Current,Current,1,30,Vehicle,,6.0,Tier-1,Yes,1,5,30,1755126,27
116,LOAN00116,26,1807278,24,Married,High School,20,762809,Auto Loan,308645,84,18.57,6590,Average,0,0.29,86,81,7,1629480,805085,0.49,3,1,0,0,0,223,0,467513,1,36,0,0,338925.7193304597,0.91,0,0,,2020-04-25,Active,408433,Monthly,90102,70246,4818,0.333,0,72,4,0.9379,1,0,0,Current,Current,4,21,Vehicle,,8.0,Tier-3,Yes,5,4,25,1310789,16
117,LOAN00117,38,2484177,6,Single,High School,7,675118,Home Loan,520117,48,20.45,15952,Average,0,0.08,56,55,1,2160261,1671686,0.77,1,1,0,0,0,82,0,661040,0,124,0,0,727339.6201912627,0.72,0,0,,2020-07-20,Active,600378,Irregular,154592,108605,29024,0.509,4,8,8,0.8664,0,0,0,Current,Current,0,20,Property,Residential,,Tier-1,Yes,4,3,20,1200706,20
118,LOAN00118,40,1375015,23,Single,Graduate,14,170410,Auto Loan,1136157,24,18.02,56732,Average,0,0.46,94,93,1,371973,180478,0.49,3,1,0,0,0,293,0,312430,1,114,0,0,1208737.986890943,0.94,0,0,,2020-07-31,Active,317712,Monthly,150380,116539,29257,0.6751,0,78,6,0.867,1,0,0,Current,Current,0,54,Vehicle,,6.0,Tier-1,No,6,3,31,386743,36
119,LOAN00119,64,1051384,19,Single,Graduate,12,488669,Personal Loan,306322,36,17.45,10989,Average,0,0.11,29,74,10,2933030,2279013,0.78,0,1,0,0,0,40,2,339003,1,161,0,0,,,0,0,,2021-05-04,Active,342025,Monthly,202481,153694,96074,0.3174,3,48,0,0.9221,0,0,0,Current,Current,1,40,,,,,,5,2,41,1695375,34
120,LOAN00120,33,1458862,1,Married,Graduate,17,302385,Home Loan,678656,48,21.23,21099,Good,0,0.16,33,75,9,1939103,981705,0.51,3,1,0,0,0,267,5,449539,1,84,0,0,945478.1188721053,0.72,0,0,,2022-05-12,Active,522531,Monthly,244477,125129,11250,0.3098,0,45,1,0.8143,1,0,0,Current,Current,4,59,Property,Commercial,,Tier-3,No,6,6,14,1427021,51
121,LOAN00121,29,658284,10,Divorced,Postgraduate,20,489712,Personal Loan,119202,24,15.52,5809,Good,0,0.28,60,81,6,2818004,2046318,0.73,3,0,0,0,0,15,3,238902,1,86,0,0,,,0,0,,2021-02-25,Active,270679,Monthly,164682,107824,97311,0.6156,3,14,8,0.94,1,0,0,Current,Current,3,20,,,,,,8,4,21,2573693,27
122,LOAN00122,62,604693,9,Married,Graduate,8,85492,Home Loan,1048399,84,17.15,21515,Average,3,0.77,59,50,6,2599474,1758794,0.68,9,1,0,0,2,206,8,97370,3,165,60,1,1221933.071449183,0.86,1,0,,2020-11-24,NPA,78172,Bi-Monthly,85996,60714,86184,0.2534,10,49,7,0.4251,4,30,60,61-90 DPD,Current,2,18,Property,Residential,,Tier-2,Yes,5,12,18,2266279,56
123,LOAN00123,27,314472,26,Married,Postgraduate,4,153670,Home Loan,1458889,84,20.15,32528,Poor,5,0.66,23,34,0,1773532,554877,0.31,9,1,2,1,2,109,2,18726,4,174,120,6,1828628.036270671,0.8,1,1,2023-10-01,2021-07-11,Default,16701,Monthly,152444,110537,48931,0.7272,28,47,4,0.2668,11,120,120,90+ DPD,61-90 DPD,3,31,Property,Commercial,,Tier-3,Yes,7,9,18,1995562,12
124,LOAN00124,22,2115893,27,Divorced,High School,10,528094,Business Loan,882760,48,18.69,26250,Good,0,0.28,68,64,0,900620,312982,0.35,1,0,0,0,0,63,3,169144,0,168,0,0,916315.7508879314,0.96,0,0,,2020-03-16,Active,195374,Monthly,130937,71329,67300,0.6533,2,56,9,0.9508,0,0,0,Current,Current,0,37,Property,Residential,,Tier-3,Yes,3,4,28,865569,12
125,LOAN00125,39,654264,24,Married,Postgraduate,15,148446,Home Loan,587571,60,18.78,15170,Poor,6,0.72,46,23,8,2073762,1699150,0.82,4,1,2,1,3,70,9,92936,7,175,120,6,757853.2457954169,0.78,1,1,2023-09-08,2021-12-29,Default,86049,Irregular,123925,112070,53332,0.7251,8,12,0,0.374,5,120,120,90+ DPD,90+ DPD,1,6,Property,Residential,,Tier-3,Yes,9,6,11,2182284,24
126,LOAN00126,38,2020232,15,Single,Graduate,18,727730,Education Loan,906284,60,15.51,21803,Good,1,0.09,23,83,5,1561141,444621,0.28,0,1,0,0,0,17,2,197196,0,38,0,0,,,0,0,,2020-02-25,Active,195437,Monthly,99317,64599,91003,0.3476,4,50,7,0.9748,0,0,0,Current,Current,4,22,,,,,,4,1,47,1112175,7
127,LOAN00127,48,691407,14,Divorced,Graduate,18,758312,Education Loan,1068047,60,15.39,25627,Good,1,0.34,55,57,3,1258045,827794,0.66,1,0,0,0,0,45,1,92181,1,137,0,0,,,0,0,,2020-12-18,Active,98633,Monthly,37997,27366,21184,0.216,2,7,9,0.8982,0,0,0,Current,Current,3,26,,,,,,6,2,58,745492,2
128,LOAN00128,59,1288659,9,Single,Postgraduate,8,149407,Personal Loan,414865,12,17.08,37853,Average,0,0.41,72,78,5,2148592,464302,0.22,0,1,0,0,0,121,1,97744,1,143,0,0,,,0,0,,2022-08-10,Active,99439,Monthly,76721,61275,95564,0.5095,3,5,4,0.9574,1,0,0,Current,Current,2,6,,,,,,9,1,19,2192275,22
129,LOAN00129,62,1648840,23,Single,Graduate,23,587649,Auto Loan,312070,48,17.81,9136,Good,0,0.11,12,90,9,2670978,1880706,0.7,1,1,0,0,0,52,5,203789,0,67,0,0,447328.762661341,0.7,0,0,,2021-02-08,Active,163428,Irregular,155950,128438,41804,0.233,4,37,4,0.8127,1,0,0,Current,Current,1,35,Vehicle,,4.0,Tier-2,Yes,3,4,48,1622633,32
