index,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Processing_Fee,Disbursal_Date,Loan_Status,Default,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,Avg_Balance_6M,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Bounce_Count_6M,Negative_Balance_Days,Transaction_Count_3M,UPI_Txn_Count_3M,ECS_Mandate_Count,Pay_History_repay,Paid_On_Time_Pct,Late_Payment_Count_12M,Missed_Payment_Count,Max_DPD_3M,Max_DPD_6M,Max_DPD_12M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Collateral_Value,LTV_Ratio,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,MOB,Vintage_Q,Bad_A,Bad_B,Bad_Flag,Good_Flag
290.0,LOAN00382,382,Personal Loan,1405731.0,24,8.55,63930.0,23828.0,2021-06-28,Default,1,23.0,223459.1,27.0,Married,Postgraduate,15,44295.0,91056.0,5,3,2972517.31,697024.0,0.63,0,2,0,0,0,2,57.69,1860575.0,98.0,45,Good,0,0.06,75.0,67.0,57402.0,70889.0,Monthly,19780.0,20015.0,3074.0,0.2154,5,19,53.0,69,7,Good,0.8576,0,0,0,0,0,Current,Current,0,8,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,18,2021Q2,1,0,1,0
70.0,LOAN00090,90,Home Loan,1996265.71,12,10.18,166263.75999999998,12839.0,2021-06-26,Default,1,24.0,922487.0,17.0,Single,PhD,15,33277.0,297651.0,9,0,2005633.0,143070.0,0.38,4,4,0,0,0,0,6.0,827622.0,142.0,35,Poor,0,0.84,11.0,84.0,55676.0,34663.28,Monthly,76685.0,53961.0,8629.0,0.5038,4,8,63.0,83,4,Poor,0.5312,0,0,0,30,90,Current,1-30 DPD,0,7,Residential Property,2815734.0,0.7092,Villa,0.0,Tier-3,Yes,18,2021Q2,1,1,1,0
63.0,LOAN00082,82,Home Loan,1985174.0,36,16.19,69979.0,13220.0,2020-11-06,Active,0,51.0,1332392.0,3.0,Married,PhD,19,118136.0,13710.0,9,7,305937.0,1143947.0,0.76,4,5,0,0,0,2,18.0,1957894.0,170.0,1,Average,0,0.46,22.0,53.0,109631.0,84924.0,Irregular,104169.0,43137.0,13357.0,0.1495,3,2,26.0,68,7,Average,0.6262,0,0,0,30,30,Current,1-30 DPD,3,34,Residential Property,2433984.0,0.8156,Apartment,0.0,Tier-1,Yes,26,2020Q4,0,0,0,1
275.0,LOAN00363,363,Home Loan,231603.0,36,10.66,7545.0,2559.0,2019-04-19,Default,1,42.0,1883463.0,0.0,Married,Postgraduate,7,619767.0,436309.0,9,5,1698654.0,1404909.0,0.88,1,1,1,1,0,0,15.0,1742957.0,220.0,9,Poor,2,0.24,44.0,8.0,704422.0,728858.0,Monthly,146642.0,135941.0,63450.0,0.767,6,3,134.0,69,6,Poor,0.4063,2,2,30,90,90,31-60 DPD,61-90 DPD,0,9,Residential Property,386320.0,0.5995,Apartment,0.0,Tier-2,Yes,45,2019Q2,1,1,1,0
262.0,LOAN00345,345,Personal Loan,1671711.0,24,14.8,80896.0,11462.0,2019-08-21,Active,0,30.0,862304.0,25.0,Divorced,Graduate,8,105788.0,212083.0,4,1,2580865.0,595995.0,0.91,0,2,0,0,0,0,29.0,1974850.0,98.0,5,Good,0,0.62,80.0,30.0,113257.0,94638.0,Monthly,65799.0,37715.0,18147.0,0.7787,0,1,49.0,55,4,Good,0.9973,0,0,0,0,90,Current,Current,0,60,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,40,2019Q3,0,1,0,1
101.0,LOAN00128,128,Home Loan,83227.29,60,14.8,2096.3,763.0,2019-04-08,NPA,1,31.0,1793314.0,2.0,Divorced,PhD,4,947259.0,411195.0,7,6,1286385.0,2313143.0,0.74,3,4,0,0,0,0,49.0,1709878.0,33.0,33,Good,1,0.38,26.0,6.0,1006740.0,1017743.0,Monthly,158318.0,155626.0,101254.0,0.4844,2,10,110.0,27,3,Good,0.9729,1,1,0,90,90,Current,61-90 DPD,0,65,Residential Property,81795.0,0.7368,Villa,0.0,Tier-1,Yes,45,2019Q2,1,1,1,0
140.0,LOAN00174,174,Business Loan,1107934.0,72,10.27,20676.0,21553.0,2020-06-09,Closed,0,31.0,1984351.0,3.0,Single,Graduate,14,648977.0,466322.0,3,7,509070.0,1464432.0,0.5,2,2,0,0,0,0,26.0,1624491.0,127.0,53,Good,1,0.73,42.0,74.0,748500.0,740459.0,Monthly,157457.0,125194.0,200697.0,0.6265,1,2,106.0,76,5,Good,0.8087,1,1,0,60,60,Current,31-60 DPD,3,12,Commercial Property,1597093.0,0.6937,No_Collateral,0.0,Tier-2,Yes,31,2020Q2,0,0,0,1
199.0,LOAN00260,260,Auto Loan,1744207.0,36,9.07,55522.0,17066.0,2020-11-04,Default,1,33.0,1563050.0,1.0,Married,Postgraduate,8,453084.0,35899.0,8,4,1665073.0,2302673.0,0.02,3,6,0,0,0,3,0.31000000000000005,1367639.0,159.0,57,Poor,0,0.28,16.0,13.0,518520.0,543136.0,Monthly,119233.0,88304.0,100724.0,0.3134,2,9,91.0,28,0,Poor,0.5698,0,0,0,15,15,Current,Current,0,13,Vehicle,2261821.0,0.7712,No_Collateral,11.0,Tier-1,Yes,26,2020Q4,1,0,1,0
273.0,LOAN00361,361,Home Loan,694150.0,72,13.84,14244.0,9339.0,2019-11-26,Active,0,61.0,875692.0,21.0,Single,Postgraduate,13,343764.0,262849.0,3,5,1316859.0,734055.0,0.02,0,3,0,0,0,3,8.0,408455.0,211.0,7,Good,1,0.29,33.0,36.0,431799.0,460865.0,Monthly,75553.0,88370.0,18127.0,0.3678,0,0,166.0,96,6,Good,0.9232,1,1,0,90,90,Current,61-90 DPD,3,30,Residential Property,780232.0,0.8897,Apartment,0.0,Tier-1,No,37,2019Q4,0,1,0,1
64.0,LOAN00083,83,Home Loan,1000966.0,36,12.68,33572.0,6699.0,2019-10-06,Active,0,48.0,648571.0,9.0,Married,High School,14,168650.0,241549.0,7,0,740187.0,1589566.0,0.9769,0,2,0,0,0,1,10.0,346874.0,121.0,29,Poor,4,0.54,85.0,18.0,142610.0,129616.0,Monthly,54201.0,23753.0,28513.0,0.7057,2,3,89.0,30,8,Poor,0.5466,4,3,0,0,0,Current,Current,1,23,Residential Property,1687998.0,0.593,Independent House,0.0,Tier-2,Yes,39,2019Q4,0,0,0,1
313.0,LOAN00409,409,Personal Loan,299229.0,12,10.68,26401.0,5109.0,2020-12-25,Default,1,52.0,251141.0,24.0,Married,Postgraduate,13,121354.0,230267.0,10,2,1971485.0,2309710.0,0.71,3,5,2,1,1,0,23.0,1346118.0,98.0,14,Good,4,0.31,41.0,3.0,170127.0,180069.0,Monthly,20389.0,12053.61,47910.0,0.5372,6,10,137.0,74,2,Good,0.9986,4,3,90,90,90,90+ DPD,61-90 DPD,0,14,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,24,2020Q4,1,1,1,0
195.0,LOAN00256,256,Personal Loan,509236.0,24,15.15,24727.0,5127.0,2021-03-27,Default,1,63.0,794799.0,20.0,Married,Graduate,16,493463.0,248168.0,5,6,1809057.0,1078969.0,0.09,2,6,1,0,0,0,46.0,1568214.0,64.0,51,Poor,0,0.8,47.0,35.0,588144.0,579330.0,Monthly,60252.0,29087.0,168025.0,0.638,4,3,175.0,72,1,Poor,0.4774,0,0,15,15,15,1-30 DPD,Current,0,66,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,21,2021Q1,1,0,1,0
302.0,LOAN00397,397,Home Loan,1830137.0,48,11.69,47916.0,24870.0,2019-11-22,Active,0,48.0,1157867.0,26.0,Married,PhD,3,209269.0,481631.0,3,0,2239312.0,1325139.0,0.23,2,6,0,0,0,0,4.0,149266.0,50.0,31,Poor,0,0.94,96.0,33.0,264837.0,282261.0,Bi-Monthly,104642.0,60739.0,64179.0,0.6601,0,4,76.0,18,8,Poor,0.2522,0,0,0,90,90,Current,61-90 DPD,0,7,Residential Property,2685691.0,0.6814,Apartment,0.0,Tier-1,Yes,37,2019Q4,0,1,0,1
253.0,LOAN00330,330,Personal Loan,1711472.0,72,10.76,32366.0,16787.0,2020-07-12,Active,0,30.0,1671950.0,2.0,Married,High School,7,195326.0,339845.0,8,6,2739439.0,2165333.0,0.86,0,0,2,1,1,1,23.0,1795328.0,51.0,40,Poor,1,0.15,92.0,85.0,272427.0,255818.0,Irregular,141064.0,151114.0,21996.0,0.5939,3,1,169.0,12,3,Poor,0.3506,1,0,60,60,60,61-90 DPD,31-60 DPD,1,49,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,30,2020Q3,0,0,0,1
316.0,LOAN00414,414,Business Loan,716607.0,60,11.83,15879.0,13339.0,2020-11-16,Default,1,54.0,749147.0,22.0,Single,Postgraduate,4,359264.0,301627.0,8,2,2923696.0,259895.0,0.16,3,4,2,2,1,3,49.0,635026.0,19.0,19,Average,0,0.03,31.0,56.0,405906.0,416800.0,Monthly,58972.0,70452.0,51771.0,0.6847,4,9,175.0,84,3,Average,0.5652,0,0,90,90,90,90+ DPD,61-90 DPD,0,10,Commercial Property,1276141.0,0.5615,No_Collateral,0.0,Tier-1,Yes,25,2020Q4,1,1,1,0
296.0,LOAN00389,389,Personal Loan,1984473.0,12,12.27,166263.75999999998,17639.0,2020-06-02,Active,0,45.0,1385307.0,21.0,Married,PhD,2,966523.0,246655.0,9,2,1644139.0,364864.0,0.48,3,4,1,1,0,1,16.0,599014.0,168.0,52,Average,0,0.15,65.0,51.0,954253.0,971309.0,Irregular,116248.0,109713.0,241023.0,0.3053,1,0,100.0,73,6,Average,0.8351,0,0,30,90,90,31-60 DPD,61-90 DPD,1,69,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,31,2020Q2,0,1,0,1
326.0,LOAN00429,429,Home Loan,981762.0,36,7.0,30313.0,17683.0,2021-05-08,Default,1,41.0,2084119.0,26.0,Married,Postgraduate,4,335458.0,300206.0,7,6,1696576.0,427392.0,0.94,2,4,0,0,0,2,1.0,1321782.0,159.0,45,Average,2,0.15,93.0,40.0,290141.0,260696.0,Monthly,156900.0,126945.0,6853.0,0.6563,3,4,135.0,40,8,Average,0.6776,2,1,0,90,90,Current,61-90 DPD,0,58,Residential Property,1753451.0,0.5599,Apartment,0.0,Tier-1,Yes,20,2021Q2,1,1,1,0
113.0,LOAN00140,140,Home Loan,1351198.0,48,14.3,37127.0,17551.0,2020-01-07,Default,1,49.0,989470.0,28.0,Married,PhD,8,244333.0,313602.0,4,0,1619614.0,609177.0,0.82,1,5,1,1,0,0,42.0,1276840.0,209.0,30,Good,4,0.56,80.0,73.0,269023.0,268886.0,Monthly,78072.0,41926.0,79068.0,0.6262,7,7,176.0,16,2,Good,0.925,4,3,30,30,90,31-60 DPD,1-30 DPD,0,27,Residential Property,1525427.0,0.8858,Apartment,0.0,Tier-2,No,36,2020Q1,1,1,1,0
332.0,LOAN00435,435,Home Loan,1367709.0,36,9.61,43882.0,23228.0,2019-04-22,Active,0,63.69,242512.0,4.0,Married,High School,14,129755.0,137872.0,5,4,1221997.0,153444.0,0.31,1,6,0,0,0,1,43.0,940012.0,151.0,42,Average,1,0.14,88.0,27.0,170991.0,186489.0,Monthly,22214.0,21388.0,49140.0,0.4617,1,3,61.0,1,6,Average,0.8353,1,0,0,60,60,Current,31-60 DPD,1,3,Residential Property,2297983.0,0.5952,Apartment,0.0,Tier-3,Yes,44,2019Q2,0,0,0,1
353.0,LOAN00462,462,Personal Loan,1155151.0,24,10.44,53539.0,22717.0,2021-03-21,NPA,1,54.0,495059.0,13.0,Single,Graduate,8,581134.0,192290.0,1,0,1538720.0,2151769.0,0.89,1,5,2,1,0,0,46.0,817488.0,140.0,18,Good,0,0.77,4.0,53.0,578689.0,605923.0,Monthly,40301.0,42271.0,157810.0,0.479,4,14,109.0,87,9,Good,0.9434,0,0,30,90,90,31-60 DPD,61-90 DPD,0,66,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,21,2021Q1,1,1,1,0
112.0,LOAN00139,139,Auto Loan,202204.0,36,11.6,6677.0,1361.0,2019-07-09,Closed,0,32.0,1821147.0,18.0,Married,Graduate,2,88256.0,33611.0,1,4,2225006.0,707013.0,0.4,3,8,0,0,0,0,23.0,1055109.0,82.0,44,Poor,3,0.91,86.0,49.0,114461.0,92722.0,Irregular,157404.0,103909.0,21606.0,0.6198,1,4,59.0,6,4,Poor,0.3701,3,3,0,0,30,Current,Current,0,59,Vehicle,336763.0,0.6004,No_Collateral,5.0,Tier-2,Yes,42,2019Q3,0,0,0,1
276.0,LOAN00364,364,Business Loan,1375268.0,24,11.3,64289.0,19058.0,2020-12-02,Active,0,29.0,1604437.0,13.0,Single,Graduate,3,759825.0,275173.0,10,0,1030201.0,916663.0,0.91,2,7,2,1,0,0,23.0,1594647.0,163.0,44,Good,5,0.57,54.0,50.0,845901.0,840007.0,Monthly,135323.0,102317.0,147204.0,0.488,2,4,87.0,89,9,Good,0.8847,5,4,30,30,30,31-60 DPD,1-30 DPD,0,70,Commercial Property,2247000.0,0.612,No_Collateral,0.0,Tier-3,No,25,2020Q4,0,0,0,1
143.0,LOAN00177,177,Education Loan,1284698.0,24,12.73,60914.0,21104.0,2021-04-18,NPA,1,26.0,223459.1,27.0,Divorced,Graduate,1,71341.0,340285.0,7,7,106030.61,2389926.0,0.9,4,5,1,0,0,2,5.0,710757.0,126.0,56,Good,1,0.02,2.0,87.0,28016.760000000002,56088.0,Monthly,17956.26,18670.0,11893.0,0.3331,2,11,178.38,87,5,Good,0.8093,1,0,15,15,15,1-30 DPD,Current,0,47,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,20,2021Q2,1,0,1,0
237.0,LOAN00312,312,Home Loan,1983992.0,60,10.43,42574.0,37548.0,2021-03-24,NPA,1,21.0,1283982.0,20.0,Married,PhD,17,478781.0,81434.0,11,3,531048.0,2056467.0,0.93,3,8,1,1,1,0,31.0,1943213.0,22.0,22,Average,4,0.58,49.0,96.0,540800.0,521765.0,Irregular,116510.0,101116.0,16445.0,0.3135,4,16,116.0,52,0,Average,0.7482,4,3,60,60,60,61-90 DPD,31-60 DPD,0,39,Residential Property,3141863.6399999997,0.5815,Apartment,0.0,Tier-1,Yes,21,2021Q1,1,0,1,0
375.0,LOAN00488,488,Business Loan,705806.0,48,11.77,18506.0,13526.0,2020-05-23,Active,0,39.0,1878125.0,12.0,Divorced,Postgraduate,18,448039.0,239099.0,2,6,1740644.0,301579.0,0.9,1,3,2,2,1,1,49.0,1014866.0,191.0,39,Poor,0,0.31,30.0,73.0,482756.0,486876.0,Irregular,155221.0,174879.0,87816.0,0.1935,0,1,55.0,57,0,Poor,0.5174,0,0,90,90,90,90+ DPD,61-90 DPD,0,49,Machinery,779288.0,0.900685,No_Collateral,0.0,Tier-2,Yes,31,2020Q2,0,1,0,1
135.0,LOAN00168,168,Home Loan,448038.0,24,11.17,20917.0,3435.0,2020-08-23,Default,1,42.0,310857.0,24.0,Single,Graduate,4,339218.0,440914.0,10,7,2556106.0,701863.0,0.75,4,9,1,0,0,3,38.0,1812582.0,124.0,23,Poor,0,0.0031000000000000008,81.0,32.0,382978.0,409706.0,Monthly,24357.0,24371.0,68517.0,0.338,5,18,134.0,49,0,Poor,0.5882,0,0,15,15,15,1-30 DPD,Current,0,63,Residential Property,771197.0,0.581,Independent House,0.0,Tier-1,No,28,2020Q3,1,0,1,0
106.0,LOAN00133,133,Education Loan,903788.0,36,15.48,31542.0,8975.0,2020-11-20,Closed,0,32.0,1820207.0,0.0,Married,Postgraduate,1,146889.0,424120.0,10,3,2703156.0,1435233.0,0.13,4,9,0,0,0,1,52.0,1200821.0,211.0,49,Good,2,0.43,74.0,53.0,237819.0,231417.0,Monthly,156362.0,100731.0,17270.0,0.3944,2,1,59.0,30,5,Good,0.9051,2,2,0,0,0,Current,Current,0,20,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,25,2020Q4,0,0,0,1
49.0,LOAN00065,65,Personal Loan,598359.0,48,12.51,15907.0,3321.0,2019-12-27,Active,0,39.0,1519641.0,0.0,Single,High School,17,300707.0,84691.0,11,6,1890650.0,31254.59,0.32,4,8,1,1,1,0,52.0,1350580.0,142.0,41,Good,2,0.57,17.0,45.0,364097.0,350622.0,Monthly,130308.0,91520.0,62683.0,0.5058,0,4,44.0,98,4,Good,0.9654,2,1,90,90,90,90+ DPD,61-90 DPD,0,2,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,36,2019Q4,0,1,0,1
196.0,LOAN00257,257,Auto Loan,578116.0,48,9.22,14446.0,9368.0,2019-12-19,Active,0,34.0,297374.0,24.0,Married,Graduate,8,300535.0,26910.0,4,4,1939292.0,380686.0,0.39,4,8,0,0,0,0,13.0,1976915.17,78.0,57,Average,0,0.06,76.0,26.0,386931.0,392470.0,Monthly,22604.0,14086.0,46140.0,0.2852,3,4,102.0,11,2,Average,0.5787,0,0,0,0,30,Current,Current,1,14,Vehicle,986386.0,0.5861,No_Collateral,2.0,Tier-3,Yes,36,2019Q4,0,0,0,1
29.0,LOAN00041,41,Business Loan,1488322.0,36,10.83,48606.0,18711.0,2019-03-29,Active,0,22.0,782142.0,28.0,Single,Postgraduate,10,123140.0,129554.0,11,3,2110361.0,2280052.0,0.16,1,6,1,1,1,0,4.0,611881.0,112.0,18,Good,0,0.84,5.0,41.0,137119.0,118382.0,Monthly,62513.0,74487.0,4149.0,0.5195,3,1,160.0,79,5,Good,0.8897,0,0,90,90,90,90+ DPD,61-90 DPD,2,25,Inventory,1912405.0,0.7782,No_Collateral,0.0,Tier-1,Yes,45,2019Q1,0,1,0,1
100.0,LOAN00126,126,Auto Loan,351399.0,24,10.5,16296.0,5084.0,2019-01-23,Active,0,51.0,2241793.0,27.0,Single,Postgraduate,5,571059.0,62233.0,3,6,718804.0,800617.0,0.63,2,2,0,0,0,1,57.0,1815853.0,234.69,33,Good,0,0.92,5.0,2.0,610877.0,627302.0,Monthly,175343.0,138022.0,183076.0,0.182,3,2,119.0,92,0,Good,0.8081,0,0,0,60,60,Current,31-60 DPD,2,63,Vehicle,583204.0,0.6025,No_Collateral,6.0,Tier-3,Yes,47,2019Q1,0,0,0,1
375.69,LOAN00499,499,Business Loan,840934.0,36,10.0,27134.0,4355.0,2020-04-25,Active,0,46.0,2445142.0,24.0,Single,Postgraduate,16,192107.0,247188.0,2,5,2834166.0,1472365.0,0.29,4,9,2,2,2,1,39.0,677553.0,121.0,42,Average,0,0.64,39.0,98.69,264148.0,238156.0,Monthly,194127.0,123831.0,11962.0,0.5996,0,1,79.0,38,2,Average,0.6769,0,0,90,90,90,90+ DPD,61-90 DPD,1,41,Commercial Property,1374758.0,0.6117,No_Collateral,0.0,Tier-2,Yes,32,2020Q2,0,1,0,1
249.0,LOAN00326,326,Auto Loan,395653.0,24,11.39,18512.0,6653.0,2020-01-22,Default,1,60.0,2370074.0,18.0,Married,Postgraduate,13,515225.0,319994.0,3,1,2507762.0,152731.0,0.18,1,1,2,1,0,0,11.0,1599387.0,176.0,46,Poor,4,0.22,88.0,27.0,547033.0,562195.0,Monthly,210077.32,221433.6,19443.0,0.6449,6,19,20.0,2,9,Poor,0.2032,4,4,30,30,90,31-60 DPD,1-30 DPD,0,38,Vehicle,537160.0,0.7366,No_Collateral,3.0,Tier-3,Yes,35,2020Q1,1,1,1,0
44.0,LOAN00058,58,Auto Loan,283132.0,48,13.3,7637.0,5246.0,2020-03-18,Default,1,44.0,2329227.0,11.0,Single,Graduate,14,657587.0,460894.0,8,4,629242.0,1285011.0,0.3,0,5,0,0,0,0,57.69,1961561.0,159.0,8,Poor,4,0.16,50.0,11.0,702042.0,731812.0,Monthly,209437.0,221433.6,144259.0,0.6499,4,8,27.0,50,1,Poor,0.2992,4,4,0,60,60,Current,31-60 DPD,0,4,Vehicle,358329.0,0.7901,No_Collateral,1.0,Tier-1,Yes,33,2020Q1,1,0,1,0
22.0,LOAN00033,33,Business Loan,626677.0,24,10.37,29025.0,6290.0,2020-11-24,Default,1,56.0,2373097.0,27.0,Married,Graduate,10,144752.0,494944.36,11,3,969994.0,620765.0,0.97,2,3,2,2,1,3,35.0,1793218.0,171.0,11,Average,2,0.41,10.0,69.0,104042.0,110342.0,Monthly,193400.0,199614.0,28889.0,0.7355,3,15,15.0,84,5,Average,0.5589,2,1,60,60,60,61-90 DPD,31-60 DPD,0,55,Machinery,692838.0,0.900685,No_Collateral,0.0,Tier-3,Yes,25,2020Q4,1,0,1,0
318.0,LOAN00417,417,Business Loan,1122986.0,36,16.12,39547.0,16495.0,2019-03-12,Default,1,41.0,2425981.0,4.0,Single,Postgraduate,9,843762.0,308243.0,4,6,2231756.0,31254.59,0.58,3,6,1,1,0,0,25.0,1768979.0,122.0,37,Good,0,0.5,22.0,17.0,893181.0,908978.0,Monthly,196710.0,134901.0,123635.0,0.3923,4,9,153.0,58,2,Good,0.8983,0,0,30,30,60,31-60 DPD,1-30 DPD,0,16,Machinery,1518937.0,0.7393,No_Collateral,0.0,Tier-1,Yes,46,2019Q1,1,0,1,0
84.0,LOAN00108,108,Business Loan,1980695.0,36,9.75,63679.0,12148.0,2020-08-29,NPA,1,38.0,445679.0,15.0,Divorced,Graduate,17,23961.16,439237.0,8,5,1360679.0,401591.0,0.16,0,2,1,0,0,0,1.0,982966.0,160.0,34,Poor,1,0.38,37.0,53.0,53868.0,76487.0,Monthly,36762.0,29561.0,4801.0,0.2812,6,14,15.0,49,7,Poor,0.2138,1,0,15,60,90,1-30 DPD,31-60 DPD,0,66,Inventory,3000603.0,0.6601,No_Collateral,0.0,Tier-1,Yes,28,2020Q3,1,1,1,0
356.0,LOAN00465,465,Personal Loan,1746017.0,12,10.75,154112.0,17431.0,2019-12-06,Closed,0,33.0,1382640.0,7.0,Divorced,PhD,8,985025.87,115950.0,3,0,2836819.0,660633.0,0.75,1,1,1,1,1,0,8.0,1779952.0,137.0,44,Poor,1,0.12,77.0,44.0,1035752.1,1039682.2399999999,Monthly,112657.0,113197.0,262716.86999999994,0.5566,1,0,100.0,82,5,Poor,0.365,1,1,90,90,90,90+ DPD,61-90 DPD,2,64,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,37,2019Q4,0,1,0,1
150.0,LOAN00191,191,Business Loan,1713799.0,60,11.31,37527.0,18486.0,2020-11-20,NPA,1,21.0,720818.0,24.0,Married,Graduate,19,89880.0,33372.0,1,2,2113798.0,551753.0,0.67,2,2,2,1,0,0,22.0,1768309.0,138.0,50,Average,4,0.03,24.0,20.0,55099.0,53484.0,Irregular,62880.0,42026.0,1692.0,0.5659,5,4,130.0,60,0,Average,0.8202,4,4,30,60,60,31-60 DPD,31-60 DPD,0,18,Inventory,2000717.0,0.8566,No_Collateral,0.0,Tier-1,Yes,25,2020Q4,1,0,1,0
157.0,LOAN00202,202,Home Loan,818747.0,24,8.67,37280.0,7435.0,2019-12-18,Default,1,37.0,1877289.0,5.0,Married,PhD,3,969518.0,443306.0,11,5,957188.0,1844935.0,0.69,0,1,0,0,0,0,40.0,1206962.0,234.69,48,Good,3,0.12,62.0,20.0,1035752.1,1039682.2399999999,Monthly,154506.0,151355.0,123465.0,0.5058,4,13,135.0,51,8,Good,0.8261,3,3,0,30,30,Current,1-30 DPD,0,62,Residential Property,938826.0,0.8721,Apartment,0.0,Tier-2,Yes,36,2019Q4,1,0,1,0
261.0,LOAN00343,343,Business Loan,1929291.0,36,7.93,60394.0,27734.0,2019-06-16,Active,0,63.0,1146119.0,1.0,Single,Postgraduate,19,925130.0,284167.0,10,1,244094.0,1113277.0,0.72,1,3,2,1,1,0,1.0,1395296.0,17.0,17,Poor,2,0.1,52.0,57.0,974522.0,945311.0,Irregular,94853.0,106534.0,17752.0,0.3047,0,0,125.0,62,2,Poor,0.2513,2,1,60,60,60,61-90 DPD,31-60 DPD,0,62,Machinery,3141863.6399999997,0.6101,No_Collateral,0.0,Tier-1,Yes,43,2019Q2,0,0,0,1
99.0,LOAN00125,125,Auto Loan,1060073.0,48,7.0,25384.0,14923.0,2020-08-12,NPA,1,36.0,688692.0,4.0,Married,Graduate,5,300547.0,351234.0,10,2,2942395.0,341536.0,0.77,0,1,0,0,0,3,47.0,907762.0,109.0,26,Good,1,0.05,39.0,36.0,392028.0,416286.0,Monthly,60850.0,70274.0,90261.0,0.776,6,5,63.0,12,4,Good,0.9196,1,0,0,90,90,Current,61-90 DPD,0,20,Vehicle,1461516.0,0.7253,No_Collateral,0.0,Tier-2,No,29,2020Q3,1,1,1,0
3.31,LOAN00001,1,Personal Loan,742865.0,72,9.67,13638.0,6207.0,2021-04-07,Default,1,22.0,2341378.0,1.0,Married,Postgraduate,16,503092.0,178191.0,6,0,1455687.0,533313.0,0.82,2,7,2,1,1,3,30.0,942667.0,219.0,44,Poor,4,0.38,83.0,35.0,586300.0,589955.0,Monthly,177409.0,166531.0,86029.0,0.2303,7,15,98.0,43,0,Poor,0.2087,4,4,90,90,90,90+ DPD,61-90 DPD,0,54,No_Collateral,0.0,0.0,No_Collateral,0.0,No_Collateral,No_Collateral,21,2021Q2,1,1,1,0
160.0,LOAN00208,208,Home Loan,171323.0,12,12.58,15268.0,2128.0,2020-04-18,Active,0,58.0,1804443.0,3.0,Married,PhD,9,967786.0,214075.0,8,4,2684351.0,1900033.0,0.77,1,2,0,0,0,1,21.0,1755878.0,140.0,20,Average,0,0.8,70.0,98.69,963338.0,939316.0,Monthly,136706.0,127666.0,118654.0,0.1543,0,2,108.0,17,7,Average,0.562,0,0,0,15,60,Current,Current,0,48,Residential Property,272708.0,0.6282,Apartment,0.0,Tier-3,Yes,32,2020Q2,0,0,0,1
200.0,LOAN00261,261,Home Loan,106609.0,12,12.81,9512.0,633.48,2019-09-21,Active,0,30.0,1040653.0,7.0,Married,Postgraduate,6,316729.0,472457.0,11,2,359149.0,1672480.0,0.38,4,9,2,2,2,1,2.0,1421976.0,84.0,2,Good,3,0.19,4.0,2.0,398302.0,411689.0,Monthly,91759.0,48609.0,56896.0,0.832,3,0,46.0,11,3,Good,0.9347,3,3,90,90,90,90+ DPD,61-90 DPD,0,46,Residential Property,181854.0,0.5862,Independent House,0.0,Tier-1,Yes,39,2019Q3,0,1,0,1
335.0,LOAN00439,439,Home Loan,1135415.0,72,8.35,20102.0,16850.0,2020-06-16,Active,0,56.0,1224371.0,1.0,Divorced,Graduate,15,131323.0,113532.0,4,3,210296.0,1735676.0,0.88,3,3,0,0,0,2,5.0,1925073.0,94.0,47,Poor,0,0.24,35.0,24.0,143318.0,123575.0,Monthly,111548.0,77717.0,23031.0,0.6511,3,1,172.0,42,5,Poor,0.211,0,0,0,15,15,Current,Current,1,70,Residential Property,1660605.0,0.6837,Independent House,0.0,Tier-3,Yes,30,2020Q2,0,0,0,1
