Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
210,LOAN00210,34,2066272,2,Single,High School,2,195913,Auto Loan,652964,84,21.74,15191,Average,1,0.26,94,76,2,2752119,776044,0.28,3,1,0,0,0,174,5,57320,1,183,0,0,657646.7929021196,0.99,0,0,,2021-02-16,Active,57123,Monthly,148482,109957,24966,0.2882,2,9,0,0.8347,0,0,0,Current,Current,2,36,Vehicle,,3.0,Tier-2,Yes,9,5,50,1531981,17
230,LOAN00230,22,406206,5,Single,Graduate,15,736614,Business Loan,1876337,12,8.26,163445,Average,0,0.05,24,89,4,2273074,1280302,0.56,0,1,0,0,0,256,1,412275,0,197,0,0,2194903.328397309,0.85,0,0,,2020-12-26,Active,415617,Bi-Monthly,74609,46619,46889,0.2642,4,12,8,0.9096,1,0,0,Current,Current,1,37,Property,Residential,,Tier-3,Yes,3,4,25,1326942,2
85,LOAN00085,49,187664,26,Married,Graduate,18,181145,Business Loan,1416652,60,14.48,33316,Poor,4,0.64,10,39,7,965840,289027,0.3,7,2,2,2,2,197,9,77456,6,156,120,2,1433830.067434271,0.99,1,1,2023-03-29,2020-07-15,Default,82524,Monthly,161354,149318,24547,0.135,5,47,2,0.2749,11,120,120,90+ DPD,61-90 DPD,0,56,Property,Residential,,Tier-2,Yes,6,11,12,632863,37
53,LOAN00053,35,1467591,18,Divorced,Graduate,5,401175,Auto Loan,1287051,48,10.21,32772,Average,1,0.33,37,79,7,1556597,929396,0.6,0,1,0,0,0,244,3,488346,0,197,0,0,1412183.650080614,0.91,0,0,,2022-05-14,Active,428146,Irregular,180325,148653,37615,0.5779,3,28,2,0.9025,0,0,0,Current,Current,1,54,Vehicle,,1.0,Tier-2,Yes,8,0,29,1863649,24
546,LOAN00546,40,358458,18,Divorced,Postgraduate,21,746539,Personal Loan,709106,48,19.69,21461,Good,0,0.53,50,96,8,187354,146740,0.78,0,0,0,0,0,22,4,194155,1,197,0,0,,,0,0,,2020-06-03,Active,215887,Monthly,29535,18413,44538,0.7562,0,15,2,0.8933,1,0,0,Current,Current,0,53,,,,,,3,1,28,213795,43
959,LOAN00959,27,2123992,18,Single,Graduate,23,604073,Auto Loan,1263017,36,18.29,45845,Good,1,0.1,66,73,8,89132,65101,0.73,3,1,0,0,0,153,3,652637,0,147,0,0,1520234.106804286,0.83,0,0,,2020-09-22,Active,602338,Bi-Monthly,218907,158313,73133,0.131,4,70,3,0.9583,0,0,0,Current,Current,2,24,Vehicle,,2.0,Tier-3,Yes,6,6,44,73167,18
924,LOAN00924,38,1801726,9,Single,Postgraduate,16,240425,Business Loan,1844572,60,11.07,40169,Good,1,0.5,48,74,3,480953,339573,0.71,1,0,0,0,0,255,0,444363,1,166,0,0,1856189.048470293,0.99,0,0,,2020-12-10,Active,479244,Monthly,122695,112669,71080,0.1831,4,24,4,0.916,1,0,0,Current,Current,0,35,Property,Commercial,,Tier-3,Yes,4,1,13,289674,14
999,LOAN00999,34,1003264,27,Single,High School,16,600001,Personal Loan,1069020,12,19.24,98639,Good,0,0.42,91,79,9,1019382,217007,0.21,0,1,0,0,0,116,4,268028,0,126,0,0,,,0,0,,2020-07-15,Active,231576,Irregular,138934,117784,6190,0.1759,3,5,4,0.9561,0,0,0,Current,Current,0,26,,,,,,3,1,28,821339,40
522,LOAN00522,58,1659119,0,Single,Postgraduate,9,664276,Business Loan,1544576,24,8.32,70082,Good,0,0.49,96,55,11,1446878,1031552,0.71,1,0,0,0,0,205,5,311295,0,120,0,0,2001639.368407801,0.77,0,0,,2021-08-26,Active,336270,Monthly,165100,120705,83054,0.4119,3,38,1,0.9364,0,0,0,Current,Current,2,44,Property,Residential,,Tier-2,Yes,9,5,57,1724921,6
369,LOAN00369,50,2389673,10,Single,High School,10,494129,Business Loan,1612527,36,15.73,56476,Good,0,0.46,72,88,2,2771124,1023907,0.37,3,0,0,0,0,96,1,51090,0,169,0,0,2296391.658662652,0.7,0,0,,2021-08-23,Active,46765,Monthly,24939,12627,37342,0.5633,1,47,6,0.8069,1,0,0,Current,Current,3,10,Property,Commercial,,Tier-1,Yes,7,5,58,2712753,50
397,LOAN00397,30,1679295,5,Married,Graduate,5,77027,Personal Loan,1099143,24,19.38,55609,Average,1,0.06,72,61,11,1072724,333248,0.31,0,1,0,0,0,80,5,407068,0,128,0,0,,,0,0,,2021-11-26,Active,416868,Irregular,234340,117595,8353,0.4418,4,54,2,0.9191,1,0,0,Current,Current,4,39,,,,,,5,2,36,837698,11
62,LOAN00062,56,1187066,11,Single,Postgraduate,21,490705,Auto Loan,769051,72,11.29,14752,Good,0,0.21,95,55,1,780450,304078,0.39,1,0,0,0,0,30,0,153260,0,57,0,0,798532.1539826116,0.96,0,0,,2022-04-24,Active,175898,Monthly,233376,183839,43092,0.1281,1,26,3,0.9295,0,0,0,Current,Current,0,41,Vehicle,,0.0,Tier-1,No,7,5,24,814572,11
35,LOAN00035,38,1405308,1,Married,Graduate,15,119447,Auto Loan,1193008,72,20.13,28665,Good,0,0.44,74,68,3,1901286,1468814,0.77,2,0,0,0,0,194,2,466061,0,167,0,0,1231725.140266093,0.97,0,0,,2020-03-08,Active,422529,Monthly,186289,120113,52787,0.5416,2,2,2,0.8138,0,0,0,Current,Current,1,7,Vehicle,,1.0,Tier-3,Yes,1,2,28,1199400,20
461,LOAN00461,46,453974,4,Divorced,Graduate,18,141335,Business Loan,1473522,72,18.48,34008,Average,4,0.76,45,31,4,991459,363382,0.37,8,2,0,0,2,254,2,83813,4,145,30,1,2148320.459797095,0.69,1,0,,2022-04-20,NPA,92206,Irregular,152228,119882,44754,0.6862,19,3,3,0.5815,2,30,30,31-60 DPD,1-30 DPD,1,47,Property,Commercial,,Tier-2,No,2,12,21,909091,59
10,LOAN00010,33,1427385,9,Single,Postgraduate,13,619608,Business Loan,1625601,12,21.34,151631,Average,1,0.2,98,83,7,98164,34762,0.35,3,0,0,0,0,17,1,455784,0,155,0,0,2006119.550704045,0.81,0,0,,2021-11-06,Active,536899,Monthly,69397,64382,23545,0.6615,4,72,9,0.8336,0,0,0,Current,Current,3,13,Property,Residential,,Tier-2,Yes,5,4,37,98049,20
638,LOAN00638,46,396435,8,Divorced,Graduate,1,168538,Personal Loan,1009554,48,13.22,27194,Poor,4,0.57,70,44,0,155175,68139,0.44,4,2,0,0,2,55,3,51674,4,91,60,0,,,1,0,,2021-08-24,NPA,56558,Monthly,151964,108043,14001,0.5334,5,11,7,0.4621,1,60,60,61-90 DPD,1-30 DPD,2,13,,,,,,3,5,21,138809,3
847,LOAN00847,25,1891304,3,Single,High School,23,344880,Education Loan,572643,36,11.29,18826,Good,0,0.46,73,83,3,296567,189302,0.64,1,1,0,0,0,282,5,50410,1,83,0,0,,,0,0,,2021-11-18,Active,40975,Monthly,33456,18901,52410,0.7455,2,30,0,0.9825,0,0,0,Current,Current,2,12,,,,,,8,5,23,326920,59
834,LOAN00834,28,2278744,10,Married,Graduate,3,37134,Personal Loan,532548,60,18.86,13773,Average,0,0.47,47,79,12,2816606,1380140,0.49,0,1,0,0,0,150,2,461016,1,182,0,0,,,0,0,,2021-03-27,Active,460504,Monthly,72331,53503,56723,0.2045,1,44,4,0.9214,1,0,0,Current,Current,4,36,,,,,,8,4,19,3173216,41
981,LOAN00981,40,1421416,19,Married,High School,0,220514,Business Loan,1860516,24,21.75,96290,Good,1,0.53,16,89,8,2323733,560936,0.24,1,0,0,0,0,215,4,294548,1,45,0,0,1979820.869698692,0.94,0,0,,2022-05-04,Active,274285,Monthly,169659,126147,87008,0.7911,4,77,6,0.9428,0,0,0,Current,Current,2,48,Property,Commercial,,Tier-3,Yes,2,1,23,2299956,13
864,LOAN00864,63,2468536,24,Single,Postgraduate,2,668194,Personal Loan,181720,24,11.2,8486,Good,1,0.42,99,99,6,1456432,1099738,0.76,0,1,0,0,0,268,0,168347,0,54,0,0,,,0,0,,2021-06-13,Active,194319,Bi-Monthly,217459,134197,82241,0.6408,3,1,6,0.9555,1,0,0,Current,Current,4,1,,,,,,2,2,31,1117999,36
818,LOAN00818,48,530121,9,Single,High School,10,443491,Personal Loan,366820,72,18.44,8457,Good,0,0.33,28,96,11,1700593,461161,0.27,0,1,0,0,0,178,4,356051,0,160,0,0,,,0,0,,2020-03-17,Active,389726,Irregular,153142,122537,17876,0.6333,0,11,2,0.8302,1,0,0,Current,Current,2,59,,,,,,5,0,20,1887587,38
17,LOAN00017,29,1344729,7,Married,High School,13,257609,Business Loan,374712,12,15.84,33969,Good,1,0.38,32,96,13,720851,388663,0.54,2,1,0,0,0,92,3,152389,0,166,0,0,381622.6003546983,0.98,0,0,,2020-12-22,Active,163364,Monthly,88592,69095,64931,0.5434,2,3,0,0.8264,1,0,0,Current,Current,1,36,Property,Commercial,,Tier-3,Yes,4,3,22,405040,34
123,LOAN00123,27,314472,26,Married,Postgraduate,4,153670,Home Loan,1458889,84,20.15,32528,Poor,5,0.66,23,34,0,1773532,554877,0.31,9,1,2,1,2,109,2,18726,4,174,120,6,1828628.036270671,0.8,1,1,2023-10-01,2021-07-11,Default,16701,Monthly,152444,110537,48931,0.7272,28,47,4,0.2668,11,120,120,90+ DPD,61-90 DPD,3,31,Property,Commercial,,Tier-3,Yes,7,9,18,1995562,12
656,LOAN00656,64,766355,4,Single,High School,18,169989,Personal Loan,1807268,84,18.3,38303,Good,1,0.38,94,59,9,690026,407392,0.59,2,1,0,0,0,142,4,555157,1,145,0,0,,,0,0,,2021-03-03,Active,446001,Monthly,171684,93676,29248,0.1434,2,8,3,0.9949,1,0,0,Current,Current,0,59,,,,,,7,2,15,393027,29
358,LOAN00358,57,1600328,4,Single,Graduate,8,37157,Auto Loan,372706,72,11.35,7161,Good,0,0.1,24,75,9,1360316,330450,0.24,2,1,0,0,0,45,1,396780,1,51,0,0,470181.1333347959,0.79,0,0,,2020-03-09,Active,324535,Bi-Monthly,190074,164847,64964,0.6323,0,62,9,0.9448,0,0,0,Current,Current,3,31,Vehicle,,2.0,Tier-2,No,9,5,32,783632,51
51,LOAN00051,58,1157756,16,Divorced,High School,24,788061,Personal Loan,922930,72,14.09,19062,Average,1,0.41,55,73,8,1746183,245493,0.14,1,1,0,0,0,166,4,143976,1,99,0,0,,,0,0,,2020-02-29,Active,127707,Monthly,185187,135383,48026,0.6901,1,60,6,0.8297,1,0,0,Current,Current,4,12,,,,,,4,1,51,1656554,32
860,LOAN00860,43,2321284,18,Married,High School,16,649660,Auto Loan,105417,36,10.45,3423,Average,0,0.12,80,78,7,485204,179056,0.37,1,1,0,0,0,43,2,278700,0,166,0,0,127590.6047552115,0.83,0,0,,2022-05-17,Active,288292,Monthly,128185,100973,59560,0.1315,2,24,1,0.9791,1,0,0,Current,Current,3,42,Vehicle,,7.0,Tier-2,Yes,2,4,56,551518,14
321,LOAN00321,39,529133,19,Divorced,High School,1,769530,Business Loan,398954,60,16.88,9889,Good,0,0.33,10,87,10,2406598,1403519,0.58,2,0,0,0,0,243,5,175361,1,127,0,0,516957.2214626402,0.77,0,0,,2020-09-02,Active,178169,Monthly,81495,75037,95994,0.3639,1,20,1,0.8194,1,0,0,Current,Current,2,27,Property,Residential,,Tier-2,Yes,0,2,49,1467252,48
899,LOAN00899,36,2102791,29,Divorced,Graduate,0,454196,Home Loan,1741332,60,13.18,39781,Good,0,0.51,77,59,12,1984272,731037,0.37,3,0,0,0,0,80,2,93991,0,169,0,0,2386832.634351632,0.73,0,0,,2020-10-18,Active,83063,Monthly,152767,105195,7167,0.2293,3,51,7,0.8796,1,0,0,Current,Current,1,13,Property,Residential,,Tier-2,Yes,9,6,47,1148812,5
195,LOAN00195,53,507551,21,Single,Graduate,22,219455,Auto Loan,236791,36,13.5,8035,Good,0,0.52,55,92,7,1033896,598891,0.58,3,1,0,0,0,186,4,74912,0,38,0,0,308839.475290196,0.77,0,0,,2021-04-23,Active,76442,Bi-Monthly,20272,10763,4376,0.2633,2,16,3,0.8313,1,0,0,Current,Current,2,17,Vehicle,,5.0,Tier-2,No,8,3,17,994461,31
643,LOAN00643,25,347081,18,Single,Graduate,3,6685,Auto Loan,1393835,36,20.46,52127,Poor,4,0.67,30,17,13,1230824,815480,0.66,7,4,1,1,2,19,8,32016,3,84,90,6,1639797.228880197,0.85,1,1,2022-06-19,2021-06-03,Default,35486,Monthly,74138,47538,9063,0.3109,4,68,4,0.2974,5,90,90,90+ DPD,61-90 DPD,4,13,Vehicle,,2.0,Tier-3,Yes,6,9,22,1221608,43
713,LOAN00713,33,843987,19,Single,Postgraduate,18,663742,Business Loan,1652495,12,21.58,154330,Good,1,0.29,10,82,0,2476180,1375431,0.56,0,1,0,0,0,35,4,404194,0,184,0,0,1950307.492839606,0.85,0,0,,2020-06-21,Active,381457,Monthly,37057,27383,43727,0.18,4,1,1,0.9469,0,0,0,Current,Current,2,27,Property,Commercial,,Tier-3,Yes,7,0,49,2121898,17
216,LOAN00216,30,1954318,12,Single,Graduate,13,513059,Personal Loan,1591873,84,18.07,33523,Good,0,0.45,27,55,7,732323,613016,0.84,1,0,0,0,0,91,3,117138,1,63,0,0,,,0,0,,2021-11-19,Active,117292,Bi-Monthly,143416,80945,41582,0.5625,2,30,2,0.9589,1,0,0,Current,Current,2,7,,,,,,2,3,25,714871,19
274,LOAN00274,23,798806,10,Married,High School,8,776807,Education Loan,151408,84,19.22,3291,Good,0,0.5,98,91,6,2730380,1075691,0.39,0,0,0,0,0,159,0,331995,1,144,0,0,,,0,0,,2020-02-26,Active,330261,Bi-Monthly,44603,29111,53997,0.5356,3,9,6,0.8842,1,0,0,Current,Current,2,6,,,,,,5,2,14,2872159,40
96,LOAN00096,49,1542011,11,Married,High School,22,670072,Personal Loan,1803489,24,21.95,93517,Average,1,0.51,68,68,12,518934,416694,0.8,2,0,0,0,0,283,0,454225,1,84,0,0,,,0,0,,2020-05-04,Active,453816,Monthly,70770,51298,63455,0.3915,4,22,7,0.9158,1,0,0,Current,Current,0,13,,,,,,0,3,30,515715,48
750,LOAN00750,33,637069,18,Single,Postgraduate,23,134919,Business Loan,1145683,24,10.63,53201,Average,1,0.54,69,73,2,2116214,613912,0.29,0,1,0,0,0,273,1,122366,0,50,0,0,1308009.15538195,0.88,0,0,,2020-08-20,Active,140867,Monthly,97888,77856,43674,0.5989,0,60,8,0.9564,1,0,0,Current,Current,2,47,Property,Commercial,,Tier-3,No,0,3,16,2180396,43
480,LOAN00480,63,905215,13,Married,Graduate,12,592926,Home Loan,558348,84,20.15,12449,Good,1,0.34,45,60,2,1610104,1030822,0.64,2,1,0,0,0,268,2,225010,1,48,0,0,784927.8964955686,0.71,0,0,,2022-02-27,Active,259085,Monthly,245200,160295,47076,0.7396,3,5,5,0.9233,0,0,0,Current,Current,0,7,Property,Commercial,,Tier-2,Yes,8,4,41,1499322,2
911,LOAN00911,56,909835,2,Single,High School,21,551243,Business Loan,1791308,48,18.58,53164,Good,1,0.39,19,70,12,1697820,1112726,0.66,2,0,0,0,0,290,4,688384,1,20,0,0,2101572.900690971,0.85,0,0,,2021-09-24,Active,553105,Monthly,105120,96365,6202,0.2347,1,43,7,0.8462,0,0,0,Current,Current,0,50,Property,Commercial,,Tier-2,Yes,6,3,42,1574598,4
384,LOAN00384,28,2138546,9,Single,Graduate,24,45298,Auto Loan,355629,12,19.19,32805,Good,1,0.1,90,64,1,1697532,219513,0.13,2,1,0,0,0,196,0,366059,0,73,0,0,407540.05951237,0.87,0,0,,2022-03-07,Active,345576,Irregular,242983,135669,47685,0.1903,2,49,8,0.8246,0,0,0,Current,Current,4,40,Vehicle,,5.0,Tier-3,No,8,3,20,987443,56
277,LOAN00277,64,1585156,20,Married,High School,13,342321,Auto Loan,1783352,36,12.66,59796,Good,0,0.47,37,98,3,2173669,1804773,0.83,1,1,0,0,0,112,1,596405,0,71,0,0,1935325.3028242,0.92,0,0,,2022-05-19,Active,537094,Irregular,49201,45844,51456,0.1979,0,65,2,0.8155,0,0,0,Current,Current,1,47,Vehicle,,9.0,Tier-2,Yes,5,5,17,2316844,13
115,LOAN00115,26,1869890,18,Married,Graduate,4,222768,Auto Loan,1745388,60,18.15,44463,Good,1,0.06,31,94,12,2374031,1563278,0.66,1,0,0,0,0,73,5,254766,0,159,0,0,1763419.512014881,0.99,0,0,,2020-03-09,Active,241645,Irregular,163962,95706,16416,0.1316,2,52,0,0.9113,1,0,0,Current,Current,1,30,Vehicle,,6.0,Tier-1,Yes,1,5,30,1755126,27
499,LOAN00499,52,310686,20,Single,Graduate,6,21878,Business Loan,1155853,84,9.58,18938,Good,0,0.38,10,67,0,2809206,1556506,0.55,2,0,0,0,0,178,1,497543,1,144,0,0,1444511.839181729,0.8,0,0,,2021-12-06,Active,439064,Irregular,235530,125349,27177,0.3809,0,59,2,0.886,0,0,0,Current,Current,0,31,Property,Residential,,Tier-3,Yes,8,5,23,3341816,55
207,LOAN00207,25,1994411,24,Single,High School,11,467826,Business Loan,1371956,84,11.59,23918,Average,1,0.19,86,83,1,2505032,894847,0.36,3,1,0,0,0,200,2,291332,0,116,0,0,1404818.677937272,0.98,0,0,,2021-09-05,Active,321213,Monthly,221079,200952,36644,0.5597,1,4,7,0.9749,1,0,0,Current,Current,4,36,Property,Commercial,,Tier-3,Yes,0,7,26,1676421,57
787,LOAN00787,27,745291,24,Married,High School,20,270764,Personal Loan,1142248,60,19.99,30256,Good,0,0.36,32,82,0,982455,832036,0.85,3,0,0,0,0,57,5,188201,1,58,0,0,,,0,0,,2020-03-16,Active,153689,Bi-Monthly,234384,132866,20409,0.257,2,60,8,0.8047,0,0,0,Current,Current,1,25,,,,,,1,3,50,883822,50
917,LOAN00917,41,242065,3,Married,Graduate,10,163068,Auto Loan,202308,72,17.11,4512,Poor,3,0.68,32,12,6,1778424,1128378,0.63,5,4,1,1,3,122,10,65545,5,128,90,6,302884.6730545743,0.67,1,1,2023-03-12,2021-11-25,Default,53336,Irregular,111838,81463,53282,0.7368,18,12,9,0.1761,4,90,90,90+ DPD,61-90 DPD,2,18,Vehicle,,5.0,Tier-2,Yes,3,8,4,956437,30
768,LOAN00768,34,489332,21,Single,Graduate,7,159108,Home Loan,614729,60,12.46,13817,Poor,3,0.73,88,29,0,2315342,932514,0.4,2,2,1,2,3,255,7,94206,9,140,90,2,706456.661039951,0.87,1,1,2022-03-10,2021-12-12,Default,95575,Bi-Monthly,97953,64461,66582,0.1966,2,67,5,0.1285,7,60,60,90+ DPD,90+ DPD,4,39,Property,Residential,,Tier-1,Yes,5,4,12,2602023,52
785,LOAN00785,23,652856,6,Single,Graduate,20,260077,Home Loan,1038741,72,14.64,21761,Good,1,0.17,68,65,1,403992,300605,0.74,2,0,0,0,0,104,5,627150,1,85,0,0,1460116.945355144,0.71,0,0,,2021-12-28,Active,519100,Irregular,56723,50029,8475,0.1219,1,65,7,0.8883,0,0,0,Current,Current,0,55,Property,Residential,,Tier-3,Yes,2,5,44,438864,26
425,LOAN00425,38,2470766,27,Married,Graduate,14,85124,Personal Loan,1223057,72,9.26,22204,Good,0,0.09,99,69,7,101565,28829,0.28,3,1,0,0,0,103,0,292936,0,142,0,0,,,0,0,,2020-04-04,Active,252103,Monthly,222998,118992,11354,0.4427,1,38,2,0.8171,0,0,0,Current,Current,1,7,,,,,,7,4,43,67412,58
14,LOAN00014,61,632868,29,Divorced,Graduate,1,46546,Personal Loan,929710,36,11.7,30746,Good,0,0.44,66,80,11,1824996,1633223,0.89,1,0,0,0,0,119,5,57253,0,119,0,0,,,0,0,,2020-02-02,Active,58811,Monthly,117308,64382,31105,0.3058,0,57,6,0.9,0,0,0,Current,Current,3,43,,,,,,2,2,34,1284616,1
637,LOAN00637,27,282509,16,Single,High School,19,36853,Home Loan,182498,72,8.34,3230,Average,4,0.53,14,50,2,2065435,992030,0.48,2,0,0,0,2,264,9,6156,1,182,30,2,215841.9052338945,0.85,1,0,,2021-12-19,NPA,6770,Monthly,185826,169459,5089,0.3434,15,16,1,0.7477,2,0,30,31-60 DPD,1-30 DPD,1,26,Property,Residential,,Tier-2,No,5,3,21,2057370,53
722,LOAN00722,44,1486684,18,Divorced,Graduate,22,762511,Education Loan,929317,72,19.91,22211,Good,1,0.43,88,98,5,299856,47201,0.16,0,0,0,0,0,25,2,502373,1,73,0,0,,,0,0,,2021-10-17,Active,600341,Monthly,129631,97128,41123,0.3582,4,71,7,0.8889,0,0,0,Current,Current,0,22,,,,,,7,4,55,189904,12
469,LOAN00469,48,1848310,10,Married,Postgraduate,9,413261,Personal Loan,215609,12,15.49,19510,Good,0,0.07,29,55,14,213620,188614,0.88,1,0,0,0,0,196,0,627584,1,186,0,0,,,0,0,,2021-09-15,Active,647635,Bi-Monthly,187623,135706,27284,0.5767,1,66,8,0.8417,1,0,0,Current,Current,1,10,,,,,,3,1,45,234172,12
344,LOAN00344,21,1802173,27,Single,Graduate,8,760012,Personal Loan,140619,48,18.43,4162,Good,0,0.47,49,70,2,1113995,515544,0.46,3,1,0,0,0,37,5,592576,0,187,0,0,,,0,0,,2021-06-28,Active,572021,Monthly,29640,20259,34786,0.575,1,45,5,0.856,0,0,0,Current,Current,3,41,,,,,,8,4,25,1100585,46
84,LOAN00084,47,522274,19,Single,Graduate,0,596801,Auto Loan,1514450,60,17.42,37980,Average,1,0.46,68,74,3,1030169,540716,0.52,1,0,0,0,0,189,0,215570,0,93,0,0,2131713.666490758,0.71,0,0,,2020-09-03,Active,246238,Monthly,31614,28357,68121,0.5491,1,52,9,0.9549,1,0,0,Current,Current,0,26,Vehicle,,4.0,Tier-3,Yes,2,5,24,1206019,51
317,LOAN00317,42,1273843,6,Married,Graduate,23,281336,Education Loan,1110002,12,13.96,99642,Average,0,0.27,97,58,3,722610,213958,0.3,0,0,0,0,0,158,1,294413,0,143,0,0,,,0,0,,2021-04-04,Active,303933,Irregular,27319,19822,23545,0.6099,2,68,9,0.8765,0,0,0,Current,Current,4,8,,,,,,9,3,43,716306,58
487,LOAN00487,45,1643148,22,Single,Graduate,21,378116,Business Loan,1457249,72,8.22,25707,Good,0,0.48,94,99,4,1902775,1381167,0.73,3,0,0,0,0,50,5,280306,1,191,0,0,2050583.692097693,0.71,0,0,,2020-08-15,Active,278523,Bi-Monthly,229534,133683,82910,0.3576,0,2,5,0.9218,1,0,0,Current,Current,2,43,Property,Residential,,Tier-3,Yes,9,3,18,1896645,40
814,LOAN00814,41,355303,20,Single,Postgraduate,4,266231,Education Loan,604395,48,17.55,17612,Good,0,0.49,34,92,4,150052,131621,0.88,1,1,0,0,0,89,4,421890,0,35,0,0,,,0,0,,2020-08-31,Active,501263,Monthly,230922,201473,28160,0.1789,1,27,4,0.9232,1,0,0,Current,Current,2,38,,,,,,9,4,37,166250,9
739,LOAN00739,60,448223,1,Single,High School,3,280452,Personal Loan,632551,48,10.8,16287,Good,1,0.44,23,57,8,113794,79029,0.69,0,0,0,0,0,180,5,542033,1,49,0,0,,,0,0,,2021-04-01,Active,510404,Monthly,246913,186662,70384,0.6855,4,50,9,0.919,1,0,0,Current,Current,3,11,,,,,,7,2,47,121623,36
206,LOAN00206,61,1771295,7,Married,High School,24,554912,Auto Loan,1296610,12,16.27,117808,Good,0,0.45,65,81,8,1030851,106707,0.1,2,0,0,0,0,174,1,62265,0,48,0,0,1834950.675536426,0.71,0,0,,2021-12-22,Active,73150,Monthly,137604,122792,40389,0.2271,3,23,3,0.8955,0,0,0,Current,Current,3,30,Vehicle,,0.0,Tier-1,Yes,6,3,30,1100955,8
364,LOAN00364,41,713742,21,Single,High School,0,170592,Personal Loan,1136605,12,10.32,100094,Poor,4,0.97,32,39,5,310691,159877,0.51,7,1,2,1,2,256,7,61079,3,45,90,2,,,1,1,2023-04-02,2020-11-18,Default,56451,Irregular,124539,68785,46733,0.5627,29,53,2,0.1736,5,90,90,90+ DPD,61-90 DPD,4,59,,,,,,1,11,1,203766,33
738,LOAN00738,63,601371,26,Single,Graduate,11,160155,Auto Loan,271420,60,15.36,6508,Good,1,0.13,88,73,1,2199453,1810909,0.82,2,1,0,0,0,108,0,303243,1,97,0,0,282731.8004284915,0.96,0,0,,2021-07-11,Active,242661,Monthly,215765,179803,2137,0.5773,3,11,9,0.8337,1,0,0,Current,Current,0,32,Vehicle,,9.0,Tier-3,Yes,3,2,51,1890663,12
675,LOAN00675,52,2471809,0,Married,High School,2,779216,Auto Loan,908626,48,18.2,26785,Average,0,0.32,93,88,12,1758894,509761,0.29,1,0,0,0,0,163,1,295576,0,199,0,0,976261.8509648292,0.93,0,0,,2020-08-22,Active,301998,Irregular,124594,84801,84453,0.5272,1,77,3,0.8156,0,0,0,Current,Current,3,4,Vehicle,,0.0,Tier-3,No,9,5,46,1225789,7
163,LOAN00163,64,744651,2,Married,Graduate,7,526798,Auto Loan,1386783,48,19.09,41530,Good,1,0.51,67,97,8,721886,637453,0.88,1,1,0,0,0,98,1,568669,1,198,0,0,1817065.436068328,0.76,0,0,,2021-12-31,Active,632611,Bi-Monthly,99301,61388,94443,0.57,1,33,4,0.9428,1,0,0,Current,Current,3,32,Vehicle,,7.0,Tier-2,No,5,5,20,621616,34
756,LOAN00756,52,422291,12,Single,Graduate,7,457298,Education Loan,1080661,48,8.29,26529,Good,0,0.39,94,63,5,181230,120102,0.66,0,0,0,0,0,76,1,591679,0,185,0,0,,,0,0,,2020-10-01,Active,525267,Irregular,227668,122006,37311,0.5322,3,22,1,0.9474,0,0,0,Current,Current,3,40,,,,,,6,0,14,170946,4
751,LOAN00751,36,295870,1,Single,Graduate,23,169108,Personal Loan,734314,72,21.46,18215,Poor,1,0.78,65,55,14,607866,324210,0.53,8,2,0,0,1,152,7,6103,4,122,90,2,,,1,0,,2021-10-03,NPA,6075,Irregular,97805,58023,53634,0.77,22,42,8,0.4927,2,0,90,61-90 DPD,1-30 DPD,3,42,,,,,,6,9,9,497557,28
582,LOAN00582,26,1014665,5,Divorced,Graduate,21,393287,Home Loan,1480105,12,12.28,131699,Good,1,0.08,93,70,2,79585,70229,0.88,0,0,0,0,0,269,3,581547,0,80,0,0,1954769.508152637,0.76,0,0,,2021-06-21,Active,494291,Monthly,25108,19505,43441,0.6282,4,20,1,0.9787,0,0,0,Current,Current,2,47,Property,Residential,,Tier-1,Yes,0,4,36,48472,57
